const_itersMu,const_itersSigma,const_number,const_produced,const_required,const_salaryMu,const_salarySigma,const_tacticsMu,const_tacticsSigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
4.615369735838007,7.167781812185874,4.0,7.0,18.0,363031.4266000911,937835.6820780056,0.1733401455460496,0.18727660156669823,6.0,5591.2612682827985,2648.2235912514116,0.0,0.0,0.0,0.0,74.7126233361075,52.738891570742105,0.0,0.0
4.615369735838007,7.167781812185874,4.0,7.0,18.0,363031.4266000911,937835.6820780056,0.1733401455460496,0.18727660156669823,6.0,-3.1281650488731716E7,587113.5713335596,1.0,0.0,768673.75,588417.1894988177,74.7126233361075,52.738891570742105,4612042.5,3530503.136992906
4.615369735838007,7.167781812185874,4.0,7.0,18.0,363031.4266000911,937835.6820780056,0.1733401455460496,0.18727660156669823,6.0,-3.2818997988731716E7,1763944.9379563658,1.0,0.0,2306021.25,1765251.568496453,74.7126233361075,52.738891570742105,4612042.5,3530503.136992906
4.615369735838007,7.167781812185874,4.0,7.0,18.0,363031.4266000911,937835.6820780056,0.1733401455460496,0.18727660156669823,6.0,-3.435634548873171E7,2940778.715548184,1.0,0.0,3843368.75,2942085.947494088,74.7126233361075,52.738891570742105,4612042.5,3530503.136992906
4.615369735838007,7.167781812185874,4.0,7.0,18.0,363031.4266000911,937835.6820780056,0.1733401455460496,0.18727660156669823,6.0,-3.1281650488731716E7,587113.5713335596,1.0,0.0,768673.75,588417.1894988177,74.7126233361075,52.738891570742105,4612042.5,3530503.136992906
17.3986797260664,12.65077362937282,3.0,14.0,18.0,747236.8606039338,999178.8604111976,0.4007655055616627,0.8733162963932815,12.0,11552.445136692619,235.10328837954594,0.0,0.0,0.0,0.0,-43.267149749596506,46.083030881737265,0.0,0.0
17.3986797260664,12.65077362937282,3.0,14.0,18.0,747236.8606039338,999178.8604111976,0.4007655055616627,0.8733162963932815,12.0,-1.527595215548633E8,3863149.051217837,1.0,0.0,7658602.000000001,3863069.0684419125,-43.267149749596506,46.083030881737265,1.3129032E7,6622404.117328993
17.3986797260664,12.65077362937282,3.0,14.0,18.0,747236.8606039338,999178.8604111976,0.4007655055616627,0.8733162963932815,12.0,-1.483831775548633E8,1655681.0205425632,1.0,0.0,3282258.0,1655601.0293322483,-43.267149749596506,46.083030881737265,1.3129032E7,6622404.117328993
17.3986797260664,12.65077362937282,3.0,14.0,18.0,747236.8606039338,999178.8604111976,0.4007655055616627,0.8733162963932815,12.0,-1.571358655548633E8,6070617.088027132,1.0,0.0,1.2034946000000002E7,6070537.1075515775,-43.267149749596506,46.083030881737265,1.3129032E7,6622404.117328993
17.3986797260664,12.65077362937282,3.0,14.0,18.0,747236.8606039338,999178.8604111976,0.4007655055616627,0.8733162963932815,12.0,-1.527595215548633E8,3863149.051217837,1.0,0.0,7658602.000000001,3863069.0684419125,-43.267149749596506,46.083030881737265,1.3129032E7,6622404.117328993
