const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_tacticsMu,const_tacticsSigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
7.0,16.133207594706494,3.0342515446274354,2.0,6.0,225775.6478299354,347830.7938190798,0.06394233899084412,0.41113817927865914,16.0,-9640601.192878252,1720773.777914513,1.0,0.0,4023648.5,145232.33333333302,2970028.6892099157,494970.7199987357,0.0,0.0
7.0,16.133207594706494,3.0342515446274354,2.0,6.0,225775.6478299354,347830.7938190798,0.06394233899084412,0.41113817927865914,16.0,-1.104543519287825E7,2187135.777914512,1.0,0.0,5428482.5,321129.666666667,5940051.689209916,989974.5533320685,8589359.0,1370444.166666667
7.0,16.133207594706494,3.0342515446274354,2.0,6.0,225775.6478299354,347830.7938190798,0.06394233899084412,0.41113817927865914,16.0,-1.542029269287825E7,2158494.277914512,1.0,0.0,6833316.5,787491.666666667,8910074.689209916,1484978.3866654015,8589359.0,1370444.166666667
7.0,16.133207594706494,3.0342515446274354,2.0,6.0,225775.6478299354,347830.7938190798,0.06394233899084412,0.41113817927865914,16.0,-1.682512669287825E7,2624856.277914512,1.0,0.0,8238150.5,1253853.6666666674,1.1880097689209916E7,1979982.219998735,8589359.0,1370444.166666667
7.0,16.133207594706494,3.0342515446274354,2.0,6.0,225775.6478299354,347830.7938190798,0.06394233899084412,0.41113817927865914,16.0,-1.261062469287825E7,1225770.277914512,1.0,0.0,4023648.5,145232.33333333302,1.7820143689209916E7,2969989.8866654,8589359.0,1370444.166666667
2.0,13.676999265120937,11.21865303658893,4.0,15.0,755788.3281612142,366397.6003154404,0.5649723454028214,0.4557873484042988,18.0,-1.3015701737438645E7,4467766.267478195,1.0,0.0,1732011.75,235067.7791095581,1104706.948418412,31.228634245660103,0.0,0.0
2.0,13.676999265120937,11.21865303658893,4.0,15.0,755788.3281612142,366397.6003154404,0.5649723454028214,0.4557873484042988,18.0,-1.5375052237438645E7,4937901.448625775,1.0,0.0,2986691.75,705203.3373286743,2209378.698418412,31.228634245840123,1.239679175E7,4231220.023972046
2.0,13.676999265120937,11.21865303658893,4.0,15.0,755788.3281612142,366397.6003154404,0.5649723454028214,0.4557873484042988,18.0,-1.5525058737438645E7,5408036.575495113,1.0,0.0,4241371.75,1175338.8955477905,3314050.4484184114,31.228634245840123,1.239679175E7,4231220.023972046
2.0,13.676999265120937,11.21865303658893,4.0,15.0,755788.3281612142,366397.6003154404,0.5649723454028214,0.4557873484042988,18.0,-1.7884409737438645E7,5878171.56146464,1.0,0.0,5496051.75,1645474.4537669066,4418722.198418411,31.228634245840123,1.239679175E7,4231220.023972046
2.0,13.676999265120937,11.21865303658893,4.0,15.0,755788.3281612142,366397.6003154404,0.5649723454028214,0.4557873484042988,18.0,-1.9139088487438645E7,6348307.13793984,1.0,0.0,6750731.75,2115610.011986023,5523393.948418411,31.228634245840123,1.239679175E7,4231220.023972046
19.0,18.520210772495503,0.22769872774914157,5.0,18.0,213156.54852703222,826957.4486860977,0.7209213523921542,0.9490977874232528,9.0,-1.657856501555605E7,4459496.158560474,1.0,0.0,872850.0,234632.22301721474,75.31853448307217,30.962798820889173,0.0,0.0
19.0,18.520210772495503,0.22769872774914157,5.0,18.0,213156.54852703222,826957.4486860977,0.7209213523921542,0.9490977874232528,9.0,-3.403556501555605E7,9152140.565181457,1.0,0.0,2618550.0,703896.6690516443,75.31853448307217,30.962798820889173,0.0,0.0
19.0,18.520210772495503,0.22769872774914157,5.0,18.0,213156.54852703222,826957.4486860977,0.7209213523921542,0.9490977874232528,9.0,-5.1492565015556045E7,1.384478500822112E7,1.0,0.0,4364250.0,1173161.1150860738,75.31853448307217,30.962798820889173,0.0,0.0
19.0,18.520210772495503,0.22769872774914157,5.0,18.0,213156.54852703222,826957.4486860977,0.7209213523921542,0.9490977874232528,9.0,-6.894956501555605E7,1.8537429460021917E7,1.0,0.0,6109950.0,1642425.5611205033,75.31853448307217,30.962798820889173,0.0,0.0
19.0,18.520210772495503,0.22769872774914157,5.0,18.0,213156.54852703222,826957.4486860977,0.7209213523921542,0.9490977874232528,9.0,-8.640656501555604E7,2.3230073915274415E7,1.0,0.0,0.0,0.0,75.31853448307217,30.962798820889173,0.0,0.0
17.0,1.4917225350621965,11.363753365466277,6.0,10.0,858721.1558850654,685372.0468232762,0.4210513523681272,0.03985370746203476,1.0,-1.1415957530060537E7,5133474.041143002,0.9999999999999999,1.1102230246251564E-16,0.0,0.0,1.0147845679006532E7,1.1619019008897984E7,1825845.3333333335,1631901.3549701942
17.0,1.4917225350621965,11.363753365466277,6.0,10.0,858721.1558850654,685372.0468232762,0.4210513523681272,0.03985370746203476,1.0,-2.3075371863393866E7,1.0582767651092175E7,0.9999999999999999,1.1102230246251564E-16,0.0,0.0,2.1423135679006528E7,2.4529042306308944E7,1825845.3333333335,1631901.3549701942
17.0,1.4917225350621965,11.363753365466277,6.0,10.0,858721.1558850654,685372.0468232762,0.4210513523681272,0.03985370746203476,1.0,-3.47347851967272E7,1.6034267196638033E7,0.9999999999999999,1.1102230246251564E-16,0.0,0.0,3.2698425679006528E7,3.743906560376281E7,1825845.3333333335,1631901.3549701942
17.0,1.4917225350621965,11.363753365466277,6.0,10.0,858721.1558850654,685372.0468232762,0.4210513523681272,0.03985370746203476,1.0,-4.639419786339387E7,2.1486293188756004E7,0.9999999999999999,1.1102230246251564E-16,0.0,0.0,4.397371567900654E7,5.034908890122657E7,1825845.3333333335,1631901.3549701942
17.0,1.4917225350621965,11.363753365466277,6.0,10.0,858721.1558850654,685372.0468232762,0.4210513523681272,0.03985370746203476,1.0,-5.805361136339387E7,2.6938526192810994E7,0.9999999999999999,1.1102230246251564E-16,0.0,0.0,5.524900567900653E7,6.325911219869418E7,1825845.3333333335,1631901.3549701942
12.0,8.47640996699607,7.829998626794543,6.0,1.0,74946.18716742893,690043.9850643039,0.8108989723239528,0.6520618906252856,2.0,-1.901378215698413E7,1.4675939990691228E7,0.9999999999999999,1.1102230246251564E-16,899215.3333333334,598517.5149051382,8109998.44942357,7679386.421628614,6178560.047619048,7493870.9885104215
12.0,8.47640996699607,7.829998626794543,6.0,1.0,74946.18716742893,690043.9850643039,0.8108989723239528,0.6520618906252856,2.0,-4.0860786156984136E7,3.434823335019028E7,0.9999999999999999,1.1102230246251564E-16,899215.3333333334,598517.5149051382,2.4329815116090238E7,2.303820966630343E7,6178560.047619048,7493870.9885104215
12.0,8.47640996699607,7.829998626794543,6.0,1.0,74946.18716742893,690043.9850643039,0.8108989723239528,0.6520618906252856,2.0,-6.270779015698413E7,5.41573585333102E7,0.9999999999999999,1.1102230246251564E-16,899215.3333333334,598517.5149051382,4.054963178275691E7,3.839703291104903E7,6178560.047619048,7493870.9885104215
12.0,8.47640996699607,7.829998626794543,6.0,1.0,74946.18716742893,690043.9850643039,0.8108989723239528,0.6520618906252856,2.0,-8.455479415698414E7,7.39935014828297E7,0.9999999999999999,1.1102230246251564E-16,899215.3333333334,598517.5149051382,5.676944844942358E7,5.375585615580474E7,6178560.047619048,7493870.9885104215
12.0,8.47640996699607,7.829998626794543,6.0,1.0,74946.18716742893,690043.9850643039,0.8108989723239528,0.6520618906252856,2.0,-1.0640179815698414E8,9.383953041992036E7,0.9999999999999999,1.1102230246251564E-16,899215.3333333334,598517.5149051382,7.298926511609024E7,6.911467940056382E7,6178560.047619048,7493870.9885104215
11.0,16.717417567469532,19.079903132467216,2.0,6.0,808212.9651495055,863032.3615467778,0.5018362873422288,0.4356021802718716,15.0,-2.5788684210273568E7,2.1336976294177704E7,1.0,0.0,5526033.642857143,4419963.142857143,166777.42761973958,123801.56378625204,0.0,0.0
11.0,16.717417567469532,19.079903132467216,2.0,6.0,808212.9651495055,863032.3615467778,0.5018362873422288,0.4356021802718716,15.0,-3.248793171027357E7,2.7016707794177704E7,1.0,0.0,1.2225281142857142E7,1.0099695642857142E7,333413.07047688245,247624.42092910918,2.026437814285714E7,1.691537464285714E7
11.0,16.717417567469532,19.079903132467216,2.0,6.0,808212.9651495055,863032.3615467778,0.5018362873422288,0.4356021802718716,15.0,-3.918717821027357E7,3.2696439294177704E7,1.0,0.0,1.892452864285714E7,1.5779428142857142E7,500048.7133340253,371447.2780719663,2.026437814285714E7,1.691537464285714E7
11.0,16.717417567469532,19.079903132467216,2.0,6.0,808212.9651495055,863032.3615467778,0.5018362873422288,0.4356021802718716,15.0,-2.578868321027357E7,2.1336973294177704E7,1.0,0.0,5526033.642857143,4419963.142857143,833319.999048311,619092.9923576806,2.026437814285714E7,1.691537464285714E7
11.0,16.717417567469532,19.079903132467216,2.0,6.0,808212.9651495055,863032.3615467778,0.5018362873422288,0.4356021802718716,15.0,-3.248793021027357E7,2.7016705294177704E7,1.0,0.0,1.2225281142857142E7,1.0099695642857142E7,999955.6419054539,742915.8495005377,2.026437814285714E7,1.691537464285714E7
19.0,2.5636604403949836,1.068383709869185,6.0,13.0,435524.5481439451,694251.528125616,0.14971020968262694,0.5294389038985958,10.0,-2.626748483724071E7,1.2946570078331556E7,0.9999999999999999,1.1102230246251564E-16,1.2665988E7,6372267.493157858,4202773.181334332,5997730.082549851,0.0,0.0
19.0,2.5636604403949836,1.068383709869185,6.0,13.0,435524.5481439451,694251.528125616,0.14971020968262694,0.5294389038985958,10.0,-4.111575417057405E7,1.3942235820166973E7,0.9999999999999999,1.1102230246251564E-16,1.40669085E7,4626364.01147149,1.400921668133433E7,1.7282370807252686E7,6882671.5,9793425.551530914
19.0,2.5636604403949836,1.068383709869185,6.0,13.0,435524.5481439451,694251.528125616,0.14971020968262694,0.5294389038985958,10.0,-5.274100767057405E7,2.685298099115661E7,0.9999999999999999,1.1102230246251564E-16,1.2665988E7,6372267.493157858,2.241473968133433E7,2.917288504282267E7,8698218.333333334,9348829.373783378
19.0,2.5636604403949836,1.068383709869185,6.0,13.0,435524.5481439451,694251.528125616,0.14971020968262694,0.5294389038985958,10.0,-6.576718133724071E7,3.885403240994185E7,0.9999999999999999,1.1102230246251564E-16,1.2665988E7,6372267.493157858,3.222118318133433E7,4.048678125619739E7,8704767.0,9355897.058227144
19.0,2.5636604403949836,1.068383709869185,6.0,13.0,435524.5481439451,694251.528125616,0.14971020968262694,0.5294389038985958,10.0,-8.061545100390738E7,4.9262153362559795E7,0.9999999999999999,1.1102230246251564E-16,1.40669085E7,4626364.01147149,4.202762668133433E7,5.1847085140840195E7,8698218.333333334,9348829.373783378
17.0,12.29383953231675,19.80129423327224,3.0,10.0,360482.0193245474,861228.746683231,0.5043083028674391,0.7964209608588358,18.0,-2.629924651605558E7,1.1641148663714178E7,1.0,0.0,8782214.333333332,4788592.629373806,7808606.205813202,5181427.838547341,0.0,0.0
17.0,12.29383953231675,19.80129423327224,3.0,10.0,360482.0193245474,861228.746683231,0.5043083028674391,0.7964209608588358,18.0,-2.824646584938892E7,1.3017012012319801E7,1.0,0.0,1.0729434333333334E7,4278971.232934724,1.5617210539146537E7,1.0362861302434716E7,2.5333584333333336E7,1.0962308307242423E7
17.0,12.29383953231675,19.80129423327224,3.0,10.0,360482.0193245474,861228.746683231,0.5043083028674391,0.7964209608588358,18.0,-3.0193685849388916E7,1.441013029488776E7,1.0,0.0,1.2676654333333334E7,4239287.656238253,2.342581487247987E7,1.5544294766322369E7,2.5333584333333336E7,1.0962308307242423E7
17.0,12.29383953231675,19.80129423327224,3.0,10.0,360482.0193245474,861228.746683231,0.5043083028674391,0.7964209608588358,18.0,-3.2140905516055584E7,1.5815943965981057E7,1.0,0.0,1.4623874333333332E7,4681507.709087582,3.1234419205813203E7,2.0725728230210092E7,2.5333584333333336E7,1.0962308307242423E7
17.0,12.29383953231675,19.80129423327224,3.0,10.0,360482.0193245474,861228.746683231,0.5043083028674391,0.7964209608588358,18.0,-3.408812518272225E7,1.723134640990362E7,1.0,0.0,1.6571094333333334E7,5490396.944303776,3.9043023539146535E7,2.5907161694097847E7,2.5333584333333336E7,1.0962308307242423E7
7.0,6.2747578018531485,5.149352882817027,4.0,17.0,511509.91877287463,390085.1076833984,0.6637122781122999,0.3022429034935141,6.0,-6060074.532940978,3352220.8195322608,1.0,0.0,466112.75,257904.61775952656,3843108.8434084384,808851.4875556021,6639693.136363636,2052439.397208372
7.0,6.2747578018531485,5.149352882817027,4.0,17.0,511509.91877287463,390085.1076833984,0.6637122781122999,0.3022429034935141,6.0,-1.6428669282940978E7,7373637.195388003,1.0,0.0,5241354.886363637,1354525.7401587272,1.1529142116135713E7,2426551.997320394,6639693.136363636,2052439.397208372
7.0,6.2747578018531485,5.149352882817027,4.0,17.0,511509.91877287463,390085.1076833984,0.6637122781122999,0.3022429034935141,6.0,-1.6314551782940978E7,9026121.87608761,1.0,0.0,2330563.75,1289523.0887976328,1.537215875249935E7,3235402.252656716,6639693.136363636,2052439.397208372
7.0,6.2747578018531485,5.149352882817027,4.0,17.0,511509.91877287463,390085.1076833984,0.6637122781122999,0.3022429034935141,6.0,-2.0043451032940976E7,1.1089358643921338E7,1.0,0.0,466112.75,257904.61775952656,2.3058192025226623E7,4853102.763480668,6639693.136363636,2052439.397208372
7.0,6.2747578018531485,5.149352882817027,4.0,17.0,511509.91877287463,390085.1076833984,0.6637122781122999,0.3022429034935141,6.0,-3.0412046282940976E7,1.5092983237490287E7,1.0,0.0,5241354.886363637,1354525.7401587272,3.0744225297953896E7,6470803.274380275,6639693.136363636,2052439.397208372
15.0,18.164100871228687,2.5594953806589205,5.0,9.0,621753.286286396,774760.6939260642,0.13007649050227155,0.3106089069174043,11.0,-2.786301495876399E7,1.0139275138658073E7,1.0,0.0,8672600.0,3735752.6452590516,71.79186580958748,53.84740602963028,0.0,0.0
15.0,18.164100871228687,2.5594953806589205,5.0,9.0,621753.286286396,774760.6939260642,0.13007649050227155,0.3106089069174043,11.0,-4.489432715876399E7,1.6136650734180542E7,1.0,0.0,1.37790862E7,5238252.55711842,1.454934419186581E7,8370281.244936998,1.91994612E7,6906691.8071992155
15.0,18.164100871228687,2.5594953806589205,5.0,9.0,621753.286286396,774760.6939260642,0.13007649050227155,0.3106089069174043,11.0,-3.545154015876399E7,1.3187339269664519E7,1.0,0.0,1.1610936200000001E7,4731478.713597645,2.909861659186581E7,1.674059442476309E7,1.91994612E7,6906691.8071992155
15.0,18.164100871228687,2.5594953806589205,5.0,9.0,621753.286286396,774760.6939260642,0.13007649050227155,0.3106089069174043,11.0,-3.328338995876399E7,1.230490749075179E7,1.0,0.0,2168150.0,933938.1613147629,3.637325279186581E7,2.092575101469298E7,1.91994612E7,6906691.8071992155
15.0,18.164100871228687,2.5594953806589205,5.0,9.0,621753.286286396,774760.6939260642,0.13007649050227155,0.3106089069174043,11.0,-4.304006475876399E7,1.632105473286793E7,1.0,0.0,7274636.2,4185156.589941117,5.092252519186581E7,2.9296064194562383E7,1.91994612E7,6906691.8071992155
6.0,2.587622338607247,3.4086116067814176,6.0,11.0,856871.0868728814,728301.8496020916,0.43120371123503987,0.34754480515181396,15.0,-2.2532771076608803E7,1.138272333106109E7,0.9999999999999999,1.1102230246251564E-16,1.0238328666666668E7,4003701.6572197145,6958268.547837247,2354639.1614226424,0.0,0.0
6.0,2.587622338607247,3.4086116067814176,6.0,11.0,856871.0868728814,728301.8496020916,0.43120371123503987,0.34754480515181396,15.0,-3.359113957660881E7,1.574798083905416E7,0.9999999999999999,1.1102230246251564E-16,1.4338532833333336E7,6390937.466617357,1.391643388117058E7,4709268.121868224,1.9258777833333332E7,9369782.303462025
6.0,2.587622338607247,3.4086116067814176,6.0,11.0,856871.0868728814,728301.8496020916,0.43120371123503987,0.34754480515181396,15.0,-3.769134274327547E7,1.824189395294758E7,0.9999999999999999,1.1102230246251564E-16,1.8438737E7,8869451.365289927,2.0874599214503914E7,7063897.082346109,1.9258777833333332E7,9369782.303462025
6.0,2.587622338607247,3.4086116067814176,6.0,11.0,856871.0868728814,728301.8496020916,0.43120371123503987,0.34754480515181396,15.0,-2.949093124327547E7,1.3275531242938213E7,0.9999999999999999,1.1102230246251564E-16,1.0238328666666668E7,4003701.6572197145,3.479092988117058E7,1.1773155003321258E7,1.9258777833333332E7,9369782.303462025
6.0,2.587622338607247,3.4086116067814176,6.0,11.0,856871.0868728814,728301.8496020916,0.43120371123503987,0.34754480515181396,15.0,-3.3591134409942135E7,1.5747981330944788E7,0.9999999999999999,1.1102230246251564E-16,1.4338532833333336E7,6390937.466617357,4.1749095214503914E7,1.4127783963812064E7,1.9258777833333332E7,9369782.303462025
8.0,2.58662463974916,7.586787144750781,2.0,8.0,991837.8859186928,879360.1698347048,0.2925557539982825,0.8925216355785774,7.0,-2.2275826367343634E7,1.277963667994939E7,1.0,0.0,5336185.0,3315110.0,11.960164192234451,52.383295965948925,0.0,0.0
8.0,2.58662463974916,7.586787144750781,2.0,8.0,991837.8859186928,879360.1698347048,0.2925557539982825,0.8925216355785774,7.0,-3.6149906867343634E7,2.1398923179949388E7,1.0,0.0,6265812.0,2828005.7142857146,3993739.9601641926,351783.04527546326,9467523.0,4817071.714285715
8.0,2.58662463974916,7.586787144750781,2.0,8.0,991837.8859186928,879360.1698347048,0.2925557539982825,0.8925216355785774,7.0,-4.0556462867343634E7,2.5201137179949388E7,1.0,0.0,3201711.0,1989066.0,5990603.960164193,527700.7595611778,9467523.0,4817071.714285715
8.0,2.58662463974916,7.586787144750781,2.0,8.0,991837.8859186928,879360.1698347048,0.2925557539982825,0.8925216355785774,7.0,-5.4430542867343634E7,3.382042317994939E7,1.0,0.0,2134474.0,1326044.0,7987467.960164193,703618.4738468924,9467523.0,4817071.714285715
8.0,2.58662463974916,7.586787144750781,2.0,8.0,991837.8859186928,879360.1698347048,0.2925557539982825,0.8925216355785774,7.0,-7.030148836734363E7,4.261562667994939E7,1.0,0.0,3064101.0,838939.7142857146,1.1981195960164193E7,1055453.902418321,9467523.0,4817071.714285715
14.0,1.4602814484113047,12.69223706453392,4.0,9.0,473021.86207913014,318595.0495781726,0.28597439736037666,0.721846877319967,5.0,-2.0556906726401262E7,7750935.324173301,1.0,0.0,9818263.0,4221661.78476089,6955091.427741929,3675449.8107095943,0.0,0.0
14.0,1.4602814484113047,12.69223706453392,4.0,9.0,473021.86207913014,318595.0495781726,0.28597439736037666,0.721846877319967,5.0,-2.075983547640126E7,8775654.858936148,1.0,0.0,2863198.0,1210964.865017974,1.391015642774193E7,7350899.0019130455,1.05340625E7,4399893.727347827
