const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-4.18488264430374E10,7.224335533241925E10,204.25,352.0393266383743,4.5473576850000006E8,7.876254550608791E8,8301597.695030933,1.4367270654124698E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-4.33647714770374E10,7.486042937201862E10,204.25,352.0393266383743,2138169.5,753734.1787807224,8604284.778364265,1.4891539980834203E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-4.48819703040374E10,7.747967504466931E10,204.25,352.0393266383743,5.3080499675000006E8,9.189502277638035E8,8897047.69503093,1.5398620154500522E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-4.63979153380374E10,8.009674908427156E10,204.25,352.0393266383743,7.820739775000001E7,1.3201169309942988E8,9199734.77836426,1.5922889491456171E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-4.79138563650374E10,8.271381618354782E10,204.25,352.0393266383743,6.0681468E8,1.0501718671157798E9,9462725.195030924,1.637840219770428E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-4.94298013990374E10,8.533089022315234E10,204.25,352.0393266383743,1.54217081E8,2.6323315463180166E8,9765412.278364254,1.6902671542682055E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-5.09470002260374E10,8.795013589580807E10,204.25,352.0393266383743,6.8288390825E8,1.181496642508876E9,1.0058175195030918E7,1.7409751732369166E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-5.24629452600374E10,9.056720993541455E10,204.25,352.0393266383743,2.3028630925E8,3.9455787259689784E8,1.0360862278364249E7,1.793402108439113E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-5.39788862870374E10,9.318427703469469E10,204.25,352.0393266383743,7.588935915E8,1.3127182836906102E9,1.0623852695030913E7,1.8389533802633315E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-5.54948313210374E10,9.580135107430273E10,204.25,352.0393266383743,3.0629599250000006E8,5.2577948620329404E8,1.0926539778364243E7,1.8913803160293847E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-5.70120301480374E10,9.842059674696199E10,204.25,352.0393266383743,8.3496281975E8,1.4440430603846061E9,1.1219302695030907E7,1.9420883361227676E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-5.85279751820374E10,1.0103767078657144E11,204.25,352.0393266383743,3.8236522075000006E8,6.571042469608562E8,1.1521989778364237E7,1.9945152723937295E7,3848472.5,6665749.901531616
17.0,3.002914401791479,6.276719841736298,4.0,8.0,146722.37301406782,378801.027131233,13.0,-6.00439162090374E10,1.0365473788585431E11,204.25,352.0393266383743,9.10972503E8,1.5752647025253856E9,1.1784980195030902E7,2.0400665450768013E7,3848472.5,6665749.901531616
