const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-2.1901163362563527E8,8.102732273943588E7,1.0,0.0,8057368.0,2980910.732202157,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-2.3366139362563527E8,8.644716043400508E7,1.0,0.0,5127416.0,1896943.1932195544,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-2.4831115362563527E8,9.186699812861484E7,1.0,0.0,2197464.0,812975.654236952,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-2.6296091362563527E8,9.728683582325841E7,1.0,0.0,8057368.0,2980910.732202157,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-2.7761067362563527E8,1.0270667351793042E8,1.0,0.0,5127416.0,1896943.1932195544,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-2.9226043362563527E8,1.0812651121262656E8,1.0,0.0,2197464.0,812975.654236952,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-3.0691019362563527E8,1.1354634890734342E8,1.0,0.0,8057368.0,2980910.732202157,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-3.2155995362563527E8,1.1896618660207815E8,1.0,0.0,5127416.0,1896943.1932195544,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-3.3620971362563527E8,1.2438602429682843E8,1.0,0.0,2197464.0,812975.654236952,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-3.5085947362563527E8,1.2980586199159227E8,1.0,0.0,8057368.0,2980910.732202157,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-3.6550923362563527E8,1.352256996863681E8,1.0,0.0,5127416.0,1896943.1932195544,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-3.8015899362563527E8,1.4064553738115448E8,1.0,0.0,2197464.0,812975.654236952,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-3.9480875362563527E8,1.4606537507595026E8,1.0,0.0,8057368.0,2980910.732202157,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-4.0945851362563527E8,1.5148521277075446E8,1.0,0.0,5127416.0,1896943.1932195544,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-4.2410827362563527E8,1.5690505046556616E8,1.0,0.0,2197464.0,812975.654236952,74.05953483802301,103.18210864487445,0.0,0.0
5.0,19.115296054865677,5.987140853033317,4.0,14.0,482323.9657789003,381609.1130267829,12.0,-4.3875803362563527E8,1.623248881603846E8,1.0,0.0,8057368.0,2980910.732202157,74.05953483802301,103.18210864487445,0.0,0.0
