const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.2415286492840316E7,9762010.601077562,1.0,0.0,1.3597242412977494E7,2047929.4730558863,2.545494930753464E7,3606362.2406871333,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-2.621083549284032E7,7466137.543165434,1.0,0.0,9708377.357750138,292540.79334935977,4.372475951635751E7,3592810.580025992,1.732024725107273E7,3804306.80279416
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.9803229692840315E7,9513787.321237959,1.0,0.0,1.4222872012977496E7,2340490.8263495844,5.294259472933501E7,3592810.580025991,1.7215932557750136E7,3803191.186722018
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-2.6971549292840317E7,7758873.324659592,1.0,0.0,1.0469094412977496E7,585122.7065873962,7.123833081058897E7,3592810.580025992,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-4.0402932092840314E7,9807634.214917123,1.0,0.0,1.481772885107273E7,2634189.4401035886,8.04253932616617E7,3577223.7029967206,1.7351020012977496E7,3803297.592818074
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-2.7597177292840317E7,8051344.822872918,1.0,0.0,1.1094724012977496E7,877684.0598810941,9.872597623238933E7,3579642.5741384793,1.7215932557750136E7,3803191.186722018
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-4.1054485092840314E7,1.0098792478420371E7,1.0,0.0,1.5334196868276453E7,2925613.5329369814,1.0780387710066578E8,3579642.5741384793,1.7351020012977496E7,3803297.592818074
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.0398455092840314E7,8943112.491403358,1.0,0.0,1.1580419268276451E7,1170245.4131747931,1.2609961318191974E8,3579642.57413848,1.7351020012977496E7,3803297.592818074
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-4.165418629284032E7,1.0392604264470147E7,1.0,0.0,1.5964673357750138E7,3218069.7805943866,1.3518236093966988E8,3582075.0030865525,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.7926333092840314E7,8636305.578133542,1.0,0.0,1.220604886827645E7,1462806.766468491,1.5344732425901905E8,3566862.472113003,1.732024725107273E7,3804306.80279416
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-4.230573929284031E7,1.0683810794636365E7,1.0,0.0,1.6725390412977494E7,3510736.2395243766,1.6266515947199655E8,3566862.472113003,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.165455689284032E7,9490383.80199301,1.0,0.0,1.2836525357750138E7,1755270.0584947427,1.8082580809802315E8,3569222.06169451,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-2.558034489284031E7,7173949.598241524,1.0,0.0,9077900.86827645,1.4427987285731051E-9,1.9909077141737235E8,3554474.4580734656,1.732024725107273E7,3804306.80279416
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.9177586692840315E7,9221286.688139884,1.0,0.0,1.3597242412977494E7,2047929.4730558863,2.0830860663034979E8,3554474.4580734656,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-2.6345906292840317E7,7466405.996041321,1.0,0.0,9843464.812977495,292561.3532936981,2.2660434271160376E8,3554474.4580734656,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.9777289092840314E7,9515152.98012261,1.0,0.0,1.4192099251072735E7,2341680.0961489794,2.357914051626765E8,3540285.0409210543,1.7351020012977496E7,3803297.592818074
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-2.6971535292840317E7,7758870.849719312,1.0,0.0,1.0469094412977496E7,585122.7065873962,2.5409198813340414E8,3542482.645401456,1.7215932557750136E7,3803191.186722018
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-4.042884309284032E7,9806285.275791734,1.0,0.0,1.4708567268276451E7,2633052.179643283,2.6316988900168055E8,3542482.645401456,1.7351020012977496E7,3803297.592818074
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-2.9881976892840315E7,8655333.627128199,1.0,0.0,1.1063951251072735E7,879652.4129829122,2.815747866657308E8,3528768.733003399,1.7351020012977496E7,3803297.592818074
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-4.105931929284032E7,1.009855938304909E7,1.0,0.0,1.5339043757750139E7,2925509.2726062774,2.906575344234809E8,3530891.0709039797,1.732024725107273E7,3804306.80279416
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.7300692692840315E7,8343820.39632631,1.0,0.0,1.1580419268276451E7,1170245.4131747931,3.089532705047349E8,3530891.0709039797,1.7351020012977496E7,3803297.592818074
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-4.168009889284031E7,1.039129810705241E7,1.0,0.0,1.6099760812977495E7,3218174.8862306783,3.1817110571771234E8,3530891.0709039797,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.1028916692840315E7,9217460.729216298,1.0,0.0,1.2210895757750139E7,1462711.804830003,3.36331754343739E8,3533027.53598186,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-4.2274953692840315E7,1.0685350605372418E7,1.0,0.0,1.6694617651072733E7,3511769.4617677615,3.4551881679481167E8,3519703.68894227,1.7215932557750136E7,3803191.186722018
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.855194729284031E7,8928792.073059704,1.0,0.0,1.2971612812977495E7,1755368.1197621883,3.638145528760656E8,3519703.68894227,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-2.5585179692840315E7,7173669.789076125,1.0,0.0,9082747.757750139,7376.715039893938,3.8197520150209224E8,3521764.292927111,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.914680229284032E7,9222957.685695209,1.0,0.0,1.3566469651072733E7,2049185.601630415,3.91162263953165E8,3508924.365537601,1.7215932557750136E7,3803191.186722018
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-2.6345895092840314E7,7466404.2419461105,1.0,0.0,9843464.812977495,292561.3532936981,4.0945800003441894E8,3508924.365537601,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.9803203092840314E7,9513782.185561243,1.0,0.0,1.408293766827645E7,2340490.8263495853,4.185359009026954E8,3508924.365537601,1.7351020012977496E7,3803297.592818074
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-2.9256336292840317E7,8385824.722005284,1.0,0.0,1.0438321651072733E7,587712.3269986542,4.369407985667456E8,3496664.642434758,1.7351020012977496E7,3803297.592818074
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-4.043367849284031E7,9806049.659704482,1.0,0.0,1.4713414157750139E7,2632948.9524709545,4.460235463244957E8,3498556.8724716133,1.732024725107273E7,3804306.80279416
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.667505209284032E7,8051340.150554024,1.0,0.0,1.095478966827645E7,877684.059881095,4.643192824057497E8,3498556.8724716133,1.7351020012977496E7,3803297.592818074
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.429214289284031E7,1.0590323670937724E7,1.0,0.0,1.5474131212977495E7,2925613.5329369805,4.735371176187271E8,3498556.8724716133,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-2.808769169284031E7,8343563.116350083,1.0,0.0,1.1585266157750139E7,1170155.1010921723,4.9180692782754993E8,3488604.8813986545,1.732024725107273E7,3804306.80279416
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-4.168008689284032E7,1.0391296204933478E7,1.0,0.0,1.6099760812977495E7,3218174.8862306783,5.0102476304052746E8,3488604.8813986545,1.7215932557750136E7,3803191.186722018
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.7926308092840314E7,8636302.067213027,1.0,0.0,1.2345983212977495E7,1462806.7664684902,5.1932049912178135E8,3488604.8813986545,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-4.217062689284032E7,1.0683582861682856E7,1.0,0.0,1.6585456068276452E7,3510736.2395243775,5.2839839999005795E8,3488604.8813986545,1.7351020012977496E7,3803297.592818074
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.8521162692840315E7,8930494.421972757,1.0,0.0,1.2940840051072735E7,1756713.3739004207,5.466682101988808E8,3479071.9579887916,1.7215932557750136E7,3803191.186722018
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-2.5720255092840318E7,7173946.648901429,1.0,0.0,9217835.212977495,8.33000234328132E-10,5.649639462801348E8,3479071.9579887916,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.227531269284032E7,9762004.89560466,1.0,0.0,1.3457308068276452E7,2047929.473055887,5.740418471484113E8,3479071.9579887916,1.7351020012977496E7,3803297.592818074
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-2.631511089284032E7,7468299.526566935,1.0,0.0,9812692.051072733,296997.4441434915,5.923116573572341E8,3469961.5561205493,1.7215932557750136E7,3803191.186722018
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.9803191692840315E7,9513782.473639954,1.0,0.0,1.408293766827645E7,2340490.8263495853,6.013895582255106E8,3469961.5561205493,1.732024725107273E7,3804306.80279416
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.6049412692840315E7,7758868.829253489,1.0,0.0,1.0329160068276452E7,585122.7065873969,6.196852943067646E8,3469961.5561205493,1.7351020012977496E7,3803297.592818074
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.366650349284031E7,1.0313310650994645E7,1.0,0.0,1.4848501612977495E7,2633052.179643282,6.289031295197421E8,3469961.5561205493,1.721108566827645E7,3803297.592818075
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-2.746205149284032E7,8051080.436514078,1.0,0.0,1.0959636557750138E7,877601.4973307069,6.471729397285651E8,3461277.0121431183,1.732024725107273E7,3804306.80279416
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-4.105444649284032E7,1.0098787807488754E7,1.0,0.0,1.5474131212977495E7,2925613.5329369805,6.563907749415426E8,3461277.0121431183,1.7215932557750136E7,3803191.186722018
11.0,1.5435876042022256,9.936821714534403,5.0,18.0,902954.0134957754,691790.7982629553,13.0,-3.0538352492840316E7,8943108.29672652,1.0,0.0,1.1720353612977495E7,1170245.4131747924,6.746865110227966E8,3461277.0121431183,1.721108566827645E7,3803297.592818075
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,4923.262663710857,2638.5350937518815,0.0,0.0,0.0,0.0,-17.554704120860187,75.11408763034761,0.0,0.0
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-3.474327937373362E8,4.6770805366667E8,33.66666666666667,46.197643037521104,3.242813520262263E8,4.555457293342558E8,583065.8048554924,192768.75208697503,0.0,0.0
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-8.964701584040029E8,1.241165748028309E9,33.66666666666667,46.197643037521104,4.184227516103753E8,5.856837515438402E8,1.2268010748564111E7,1.6714510099393383E7,1.961696902622628E7,6556728.726773668
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-6.172215140706697E8,8.215474910111377E8,33.66666666666667,46.197643037521104,4.80131315844611E7,5.8213009949712455E7,4.0946304094034664E7,5.727171474082513E7,4.8526933361471665E8,6.650512387718747E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-7.127648090706695E8,9.324459423072463E8,33.66666666666667,46.197643037521104,1.2961231363854167E8,1.694973624284767E8,5.391731539924354E7,7.513490612483282E7,4.852681884221812E8,6.650496192259631E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-8.491277147373363E8,1.1221394854503043E9,33.66666666666667,46.197643037521104,2.1409335277699658E8,2.858190989876576E8,6.83298278429074E7,9.551727397381249E7,4.851296584125034E8,6.650082128499658E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-9.39541701404003E8,1.225303363336937E9,33.66666666666667,46.197643037521104,2.829765160007587E8,3.9970864419597805E8,8.311331801768437E7,1.1594375109651531E8,4.8519641143502873E8,6.651026158428788E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.0251529607373363E9,1.3432234233194664E9,33.66666666666667,46.197643037521104,3.641225893975473E8,5.113138709728029E8,9.58577927485647E7,1.3396715132642333E8,4.851953213340922E8,6.65101074207952E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.1714478677373362E9,1.5258954658882759E9,33.66666666666667,46.197643037521104,4.4883012960169524E8,6.274752069127498E8,1.1027026968359229E8,1.543494642169455E8,4.851296743381751E8,6.65008235372258E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-7.962423784040029E8,9.705792455653805E8,33.66666666666667,46.197643037521104,7.425262163854182E7,9.362913409439062E7,1.375070973992436E8,1.9238762227374253E8,4.8519530175112855E8,6.6510104651347E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-9.347575337373363E8,1.1633153683725784E9,33.66666666666667,46.197643037521104,1.5873366077699676E8,2.0995083643043545E8,1.5191960984290648E8,2.1276998265120116E8,4.851296584125034E8,6.650082128499658E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.0281474347373363E9,1.2706884869422092E9,33.66666666666667,46.197643037521104,2.417720535844617E8,3.237516178731563E8,1.663309770940352E8,2.3315072526378444E8,4.85196446943664E8,6.651026660596527E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.1086305297373362E9,1.3813558853606787E9,33.66666666666667,46.197643037521104,3.087628973975472E8,4.354455965350011E8,1.7944757474856427E8,2.512198751654767E8,4.851953213340922E8,6.65101074207952E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.257077686404003E9,1.5670718781468556E9,33.66666666666667,46.197643037521104,3.9347043760169476E8,5.516069224193199E8,1.938600516835919E8,2.716021836728216E8,4.851296743381751E8,6.65008235372258E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-8.800262234040029E8,1.0091515976513414E9,33.66666666666667,46.197643037521104,1.889292963854193E7,1.776154573183443E7,2.210968793992449E8,3.0964034870618737E8,4.8519530175112855E8,6.6510104651347E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.0182351047373363E9,1.2014525650805736E9,33.66666666666667,46.197643037521104,1.0337396877699706E8,1.3408261991781852E8,2.355093918429078E8,3.3002270628607535E8,4.851296584125034E8,6.650082128499658E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.113777254404003E9,1.3118695862106547E9,33.66666666666667,46.197643037521104,1.864123615844616E8,2.478833450524327E8,2.4992075909403652E8,3.5040344583072627E8,4.85196446943664E8,6.651026660596527E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.207168301404003E9,1.4197256453439753E9,33.66666666666667,46.197643037521104,2.6801154363854194E8,3.591680717204023E8,2.628917703992464E8,3.6826671270919025E8,4.8519530175112855E8,6.6510104651347E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.3405552580706697E9,1.6052083151692717E9,33.66666666666667,46.197643037521104,3.381107456016945E8,4.757386439066023E8,2.7744983368359494E8,3.8885490932303107E8,4.851296743381751E8,6.65008235372258E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.4360974447373364E9,1.715625374673233E9,33.66666666666667,46.197643037521104,4.213757460007588E8,5.893793045684611E8,2.9208777301768726E8,4.0907557189111656E8,4.8519641143502873E8,6.651026158428788E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.1020189520706694E9,1.2400274669492974E9,33.66666666666667,46.197643037521104,4.801427677699705E7,5.8214629472980894E7,3.190991738429108E8,4.472754331151758E8,4.851296584125034E8,6.650082128499658E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.1972548270706694E9,1.3500111751765032E9,33.66666666666667,46.197643037521104,1.3105266958446136E8,1.7201509906907678E8,3.3351054109403956E8,4.676561709910979E8,4.85196446943664E8,6.651026660596527E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.2927981220706697E9,1.4609108687483785E9,33.66666666666667,46.197643037521104,2.1265185163854164E8,2.832997801591935E8,3.4648155239924943E8,4.855194413387202E8,4.8519530175112855E8,6.6510104651347E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.4243391040706697E9,1.6437813681813765E9,33.66666666666667,46.197643037521104,2.827510536016946E8,3.9987037477879846E8,3.6103961568359816E8,5.0610763686234754E8,4.851296743381751E8,6.65008235372258E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.519575015404003E9,1.7537652709677494E9,33.66666666666667,46.197643037521104,3.660160540007588E8,5.135110317552182E8,3.7567755501769054E8,5.2632830130790174E8,4.8519641143502873E8,6.651026158428788E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.605186273404003E9,1.8716836625755417E9,33.66666666666667,46.197643037521104,4.4716212739754725E8,6.251162957402526E8,3.8842202974856865E8,5.443516958608524E8,4.851953213340922E8,6.65101074207952E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.281038670737336E9,1.3885897239577763E9,33.66666666666667,46.197643037521104,7.569297758446111E7,9.614694345411617E7,4.171003230940433E8,5.849088979824582E8,4.85196446943664E8,6.651026660596527E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.3762756917373362E9,1.4990559790718153E9,33.66666666666667,46.197643037521104,1.5729215963854167E8,2.0743149714449534E8,4.300713343992498E8,6.027721703953139E8,4.8519530175112855E8,6.6510104651347E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.5147908470706694E9,1.6917871410679672E9,33.66666666666667,46.197643037521104,2.4177319877699658E8,3.2375323741729414E8,4.4448384684291655E8,6.23154525403771E8,4.851296584125034E8,6.650082128499658E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.603358858404003E9,1.7923413388980799E9,33.66666666666667,46.197643037521104,3.106563620007587E8,4.3764276949297166E8,4.592673370176945E8,6.435810308378186E8,4.8519641143502873E8,6.651026158428788E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.6886638424040027E9,1.9098257180272014E9,33.66666666666667,46.197643037521104,3.9180243539754736E8,5.492480111760539E8,4.720118117485726E8,6.616044250378703E8,4.851953213340922E8,6.65101074207952E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.3666684884040027E9,1.4297822312628105E9,33.66666666666667,46.197643037521104,2.03332855844611E7,2.027989245182446E7,5.0069010509404725E8,7.021616258875462E8,4.85196446943664E8,6.651026660596527E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.460059535404003E9,1.537637499758803E9,33.66666666666667,46.197643037521104,1.0193246763854174E8,1.3156323746179976E8,5.1366111639925367E8,7.200248996703422E8,4.8519530175112855E8,6.6510104651347E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.5982684154040027E9,1.7299332257669084E9,33.66666666666667,46.197643037521104,1.864135067769967E8,2.478849645958181E8,5.280736288429205E8,7.404072542038316E8,4.851296584125034E8,6.650082128499658E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.6938105647373364E9,1.8403495937735846E9,33.66666666666667,46.197643037521104,2.6945189958446175E8,3.6168575906988865E8,5.424849960940493E8,7.607879900507158E8,4.85196446943664E8,6.651026660596527E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.7724476847373362E9,1.9484036144151874E9,33.66666666666667,46.197643037521104,3.364427433975473E8,4.7337973259968525E8,5.556015937485765E8,7.788571543805614E8,4.851953213340922E8,6.65101074207952E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.9205885660706697E9,2.1336843171213565E9,33.66666666666667,46.197643037521104,4.21150283601695E8,5.89541064062757E8,5.70014070683608E8,7.992394585192475E8,4.851296743381751E8,6.65008235372258E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.5456893517373362E9,1.5788324651645873E9,33.66666666666667,46.197643037521104,4.657277563854192E7,5.569509646025186E7,5.972508983992577E8,8.372776290720332E8,4.8519530175112855E8,6.6510104651347E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.682052257737336E9,1.7685152478615808E9,33.66666666666667,46.197643037521104,1.310538147769969E8,1.7201671861079335E8,6.116634108429245E8,8.576599832574126E8,4.851296584125034E8,6.650082128499658E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.7772881347373362E9,1.8784979654854581E9,33.66666666666667,46.197643037521104,2.1409220758446163E8,2.8581747944383466E8,6.260747780940531E8,8.780407186576722E8,4.85196446943664E8,6.651026660596527E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.8580775050706694E9,1.989594533888954E9,33.66666666666667,46.197643037521104,2.8108305139754707E8,3.9751146343962485E8,6.391913757485806E8,8.961098838238925E8,4.851953213340922E8,6.65101074207952E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-2.004372412404003E9,2.172263704615724E9,33.66666666666667,46.197643037521104,3.657905916016946E8,5.136727822497462E8,6.53603852683612E8,9.164921876586685E8,4.851296743381751E8,6.65008235372258E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-2.0996083234040027E9,2.282247018646404E9,33.66666666666667,46.197643037521104,4.490555920007588E8,6.273134437354054E8,6.682417920177044E8,9.367128548787615E8,4.8519641143502873E8,6.651026158428788E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.7676820800706694E9,1.8097103143795354E9,33.66666666666667,46.197643037521104,7.56941227769971E7,9.614856299000709E7,6.952531928429284E8,9.749127124730414E8,4.851296584125034E8,6.650082128499658E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.861071981404003E9,1.9170819619010944E9,33.66666666666667,46.197643037521104,1.5873251558446148E8,2.0994921688769376E8,7.096645600940572E8,9.95293447528589E8,4.85196446943664E8,6.651026660596527E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.9563090030706694E9,2.0275473213136883E9,33.66666666666667,46.197643037521104,2.403316976385418E8,3.2123392524995196E8,7.226355713992653E8,1.0131567233158667E9,4.8519530175112855E8,6.6510104651347E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-2.090002233404003E9,2.213455785864614E9,33.66666666666667,46.197643037521104,3.104308996016945E8,4.3780450786464834E8,7.371936346836097E8,1.033744916931433E9,4.851296743381751E8,6.65008235372258E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-2.1833921704040027E9,2.3208282370701394E9,33.66666666666667,46.197643037521104,3.9369590000075877E8,5.514451671151428E8,7.518315740176941E8,1.0539655845382948E9,4.8519641143502873E8,6.651026158428788E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.8511596520706694E9,1.8478643101626666E9,33.66666666666667,46.197643037521104,2.033443077699694E7,2.0281511850093577E7,7.788429748429173E8,1.092165441798505E9,4.851296584125034E8,6.650082128499658E8
9.0,8.964773330964084,15.875991114426961,3.0,2.0,884360.0738903723,49029.13750060034,17.0,-1.9467018017373362E9,1.9582786924892018E9,33.66666666666667,46.197643037521104,1.0337282358446114E8,1.3408100037793812E8,7.932543420940381E8,1.112546176579977E9,4.85196446943664E8,6.651026660596527E8
12.0,2.5560218143308178,6.086816109504289,2.0,9.0,837181.1973513581,953391.1756192256,19.0,7421.841719424072,2117.567612694276,0.0,0.0,0.0,0.0,93.57452955521728,1.6081274404258608,0.0,0.0
