const_itersMu,const_itersSigma,const_number,const_produced,const_required,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,22487.48810793826,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1003705651189207E8,0.0,1.0,0.0,59545.0,0.0,2.0,0.0,119090.0,0.0
