const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_employeesMu,var_goodwillMu,var_total_value_destroyedMu,var_valueProducedMu
9.0,12.8385830140523,7.611727526752336,2.0,19.0,43823.203585693635,417052.5198399618,3.0,-5.531661057583722E9,14.0,1.3547777499999998E7,1.0209266499675498E9,1.684725445E7
9.0,12.8385830140523,7.611727526752336,2.0,19.0,43823.203585693635,417052.5198399618,3.0,-5.642578326583722E9,14.0,1.1808604E7,1.0340154494675498E9,1.684725445E7
9.0,12.8385830140523,7.611727526752336,2.0,19.0,43823.203585693635,417052.5198399618,3.0,-5.766584394583722E9,14.0,6822258.0,1.0601930484675498E9,2.7318294049999997E7
9.0,12.8385830140523,7.611727526752336,2.0,19.0,43823.203585693635,417052.5198399618,3.0,-5.890585714083722E9,14.0,458978.0,1.0863706474675498E9,1.684725445E7
9.0,12.8385830140523,7.611727526752336,2.0,19.0,43823.203585693635,417052.5198399618,3.0,-6.016710617083722E9,14.0,1.311748395E7,1.1125482464675498E9,2.7318294049999997E7
9.0,12.8385830140523,7.611727526752336,2.0,19.0,43823.203585693635,417052.5198399618,3.0,-6.153314041583722E9,14.0,1.99110575E7,1.1387258454675498E9,1.684725445E7
9.0,12.8385830140523,7.611727526752336,2.0,19.0,43823.203585693635,417052.5198399618,3.0,-6.264231309583722E9,14.0,458978.0,1.1518146449675498E9,1.684725445E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,16871.289571205318,0.0,0.0,654.7353685860301,0.0
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-1.1922184043762129E7,1.0,5655342.0,654.7353685860301,0.0
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-3.7494900043762125E7,1.0,1.2824291545454545E7,7169604.280823131,0.0
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.6672209043762125E7,1.0,1.6746751435990095E7,2.4097352661372457E7,1.2120052277892563E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.6670265043762125E7,1.0,1.6745794308347285E7,4.627899391121006E7,1.737490227482365E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.14121167104288E7,1.0,1.149099777665274E7,6.32048522439225E7,1.737391588939303E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.613414604376213E7,1.0,1.6740848276754271E7,8.537721100739782E7,1.737056582005438E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.666750904376213E7,1.0,1.6743584768889742E7,1.0702448637166598E8,1.6842745928711757E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.139690137709546E7,1.0,1.147232027725109E7,1.2393112539063737E8,1.737337407505362E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.1398427043762125E7,1.0,1.6746116184163805E7,1.4611221673169062E8,1.7374030490222774E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.667172204376213E7,1.0,1.6746299101432025E7,1.6302122131417793E8,1.2101760814388614E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.139623571042879E7,1.0,1.1470759489243768E7,1.7992779964683884E8,1.737487417675047E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.139372437709546E7,1.0,1.6746668896873891E7,2.0211034238756E8,1.737492917718063E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.66723497104288E7,1.0,1.6746679685953032E7,2.1901447544931483E8,1.2096508709135117E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.139590571042879E7,1.0,1.1470242972271279E7,2.3592078688385254E8,1.7375123795599747E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.139506871042879E7,1.0,1.6746798500154285E7,2.5810364670438302E8,1.737511665370952E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.667252637709546E7,1.0,1.67467844226451E7,2.750091002186222E8,1.209772442492748E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.13989387104288E7,1.0,1.1473215818145208E7,2.9191845733013946E8,1.7375196626705326E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.139671237709546E7,1.0,1.6746841939465392E7,3.141014232154956E8,1.7375179279224113E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.667259104376213E7,1.0,1.6746823843829691E7,3.3100851867133945E8,1.2099326945347423E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.139754237709546E7,1.0,1.1471793249649152E7,3.479164808578062E8,1.737522427015094E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.385765437709546E7,1.0,1.6746860306461677E7,3.700994922029945E8,1.7375206372059993E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.667262071042879E7,1.0,1.674684292687707E7,3.8946753153892815E8,1.4560251742389854E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.1420824043762125E7,1.0,1.149506361090836E7,4.063987768897264E8,1.7375237073223196E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.140026471042879E7,1.0,1.6746869228277255E7,4.285818108725532E8,1.7375220087882936E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.66726367104288E7,1.0,1.6746853219159067E7,4.454924632252873E8,1.210285446690841E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.1402511043762125E7,1.0,1.147674338194908E7,4.624053945795795E8,1.737524330567627E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.13972507104288E7,1.0,1.674687386382439E7,4.8458844089264715E8,1.7375227782576744E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.667264504376213E7,1.0,1.6746859207318082E7,5.014960824547857E8,1.2099837688153764E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.139620637709546E7,1.0,1.1470435861505203E7,5.1840270959213424E8,1.7375246609176733E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.139674137709546E7,1.0,1.6746876280210238E7,5.405857632040112E8,1.737523266499998E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.667264937709546E7,1.0,1.6746863084582321E7,5.574928979179629E8,1.2099326962702772E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.1401412043762125E7,1.0,1.147563941486419E7,5.74404730426228E8,1.7375248426734377E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.140744804376213E7,1.0,1.6746877761865407E7,5.965877886505406E8,1.737523579578044E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.667265037709546E7,1.0,1.6746865574751142E7,6.135056337946239E8,1.2110034902665433E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.141695937709546E7,1.0,1.1491114113698848E7,6.304329422386954E8,1.7375249663706023E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.139569404376213E7,1.0,1.6746946905053463E7,6.526161443329287E8,1.7375310522513125E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.667277237709546E7,1.0,1.6746930478945736E7,6.695222331333218E8,1.2098213654780753E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.13944997104288E7,1.0,1.1468674434802623E7,6.864271614320332E8,1.7375309197242096E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.1393008043762125E7,1.0,1.6746930312267505E7,7.086103304284396E8,1.7375294017472204E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.667274271042879E7,1.0,1.6746916320060484E7,7.255137382484307E8,1.2095546833263956E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.13968617104288E7,1.0,1.1471051206391007E7,7.424210295061883E8,1.7375295384699937E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.139909271042879E7,1.0,1.6746918759729858E7,7.646041751934338E8,1.7375282260848902E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.667296737709546E7,1.0,1.6747034600419618E7,7.815138011738055E8,1.210164671328542E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.140205004376213E7,1.0,1.147613636642278E7,7.98426289528916E8,1.7375407322021082E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.13928187104288E7,1.0,1.6747018032030012E7,8.206096405057967E8,1.7375388278183997E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.667289671042879E7,1.0,1.6747000650495049E7,8.375128627812581E8,1.2095276958299737E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.140603637709546E7,1.0,1.1480156619124513E7,8.544293380233576E8,1.737537395630819E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.139777271042879E7,1.0,1.6746989404154006E7,8.766126301567247E8,1.7375358062546633E7
10.0,19.50298650859697,9.007833586747774,3.0,4.0,518316.33382720454,212150.9065736519,10.0,-4.667284471042879E7,1.0,1.6746974792885918E7,8.935208115311351E8,1.2100261914857613E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,15178.325854407422,0.0,0.0,368.2297494535343,0.0
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5302222674145594E7,1.0,2.32487674E7,2.313421162974945E7,0.0
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5540752674145594E7,1.0,2.34873004E7,6.941926842974946E7,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5770598674145594E7,1.0,2.37171484E7,1.1570432522974947E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-4.9142974674145594E7,1.0,2.39469964E7,1.6198938202974948E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5195972674145594E7,1.0,2.31425284E7,2.314169672297495E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5425817674145594E7,1.0,2.33723764E7,2.777020240297495E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5655663674145594E7,1.0,2.36022244E7,3.2398708082974946E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5885507674145594E7,1.0,2.38320724E7,3.702721376297494E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-4.9257881674145594E7,1.0,2.40619204E7,4.1655719442974937E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5310877674145594E7,1.0,2.32574524E7,4.859847796297493E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5540723674145594E7,1.0,2.34873004E7,5.3226983642974925E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5770569674145594E7,1.0,2.37171484E7,5.785548932297492E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-4.9142943674145594E7,1.0,2.39469964E7,6.248399500297492E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5195943674145594E7,1.0,2.31425284E7,6.942675352297491E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5425787674145594E7,1.0,2.33723764E7,7.40552592029749E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5655631674145594E7,1.0,2.36022244E7,7.86837648829749E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5885477674145594E7,1.0,2.38320724E7,8.33122705629749E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-4.9257849674145594E7,1.0,2.40619204E7,8.794077624297489E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5310850674145594E7,1.0,2.32574524E7,9.488353476297488E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5540695674145594E7,1.0,2.34873004E7,9.951204044297488E8,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5770541674145594E7,1.0,2.37171484E7,1.0414054612297487E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-4.9142915674145594E7,1.0,2.39469964E7,1.0876905180297487E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5195915674145594E7,1.0,2.31425284E7,1.157118103229749E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5425760674145594E7,1.0,2.33723764E7,1.2034031600297492E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5655606674145594E7,1.0,2.36022244E7,1.2496882168297493E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5885450674145594E7,1.0,2.38320724E7,1.2959732736297495E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-4.9257824674145594E7,1.0,2.40619204E7,1.3422583304297497E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5310822674145594E7,1.0,2.32574524E7,1.41168591562975E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5540669674145594E7,1.0,2.34873004E7,1.4579709724297502E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5770514674145594E7,1.0,2.37171484E7,1.5042560292297504E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-4.9142888674145594E7,1.0,2.39469964E7,1.5505410860297506E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5195885674145594E7,1.0,2.31425284E7,1.6199686712297509E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5425729674145594E7,1.0,2.33723764E7,1.666253728029751E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5655573674145594E7,1.0,2.36022244E7,1.7125387848297513E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5885419674145594E7,1.0,2.38320724E7,1.7588238416297514E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-4.9257793674145594E7,1.0,2.40619204E7,1.8051088984297516E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5310792674145594E7,1.0,2.32574524E7,1.874536483629752E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5540637674145594E7,1.0,2.34873004E7,1.920821540429752E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5770483674145594E7,1.0,2.37171484E7,1.9671065972297523E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-4.9142858674145594E7,1.0,2.39469964E7,2.0133916540297525E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5195855674145594E7,1.0,2.31425284E7,2.0828192392297528E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5425700674145594E7,1.0,2.33723764E7,2.129104296029753E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5655545674145594E7,1.0,2.36022244E7,2.175389352829753E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5885389674145594E7,1.0,2.38320724E7,2.221674409629753E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-4.9257761674145594E7,1.0,2.40619204E7,2.2679594664297533E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5310761674145594E7,1.0,2.32574524E7,2.3373870516297536E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5540605674145594E7,1.0,2.34873004E7,2.383672108429754E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-2.5770449674145594E7,1.0,2.37171484E7,2.429957165229754E9,2.41768444E7
4.0,16.20795694870281,4.085247149872277,1.0,15.0,125459.20065816701,822043.0198200986,9.0,-4.9142823674145594E7,1.0,2.39469964E7,2.476242222029754E9,2.41768444E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,14649.84759117974,0.0,0.0,332.8983087970841,0.0
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-6465642.152408821,1.0,1705340.0,332.8983087970841,0.0
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-3.158505815240882E7,1.0,1364272.0,332.8983087970841,0.0
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-3.601893915240882E7,1.0,1.932126E7,3.65964448983088E7,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-5.856094115240882E7,1.0,1.8980192E7,5.48945008983088E7,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-2.4201169152408823E7,1.0,341068.0,7.30026208983088E7,2.0495596E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-2.8635052152408823E7,1.0,0.0,9.13006768983088E7,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-3.3068933152408823E7,1.0,2046408.0,1.095987328983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-3.750281615240882E7,1.0,1705340.0,1.278967888983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-5.999845015240882E7,1.0,1.9426024E7,1.642565968983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-6.228115715240882E7,1.0,1023204.0,1.823183488983088E8,2.0449228E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-6.671504015240882E7,1.0,1.8980192E7,2.189144608983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-7.114892015240882E7,1.0,1.8639124E7,2.372125168983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-7.295901915240882E7,1.0,1.8061752E7,2.735723248983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-7.739290115240882E7,1.0,2046408.0,2.735723248983088E8,2.0449228E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-8.206308615240882E7,1.0,2.0003396E7,3.099321328983088E8,2.0449228E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-6.581143215240882E7,1.0,1364272.0,3.282301888983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-7.024531415240882E7,1.0,1023204.0,3.465282448983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-7.229171915240882E7,1.0,682136.0,3.828880528983088E8,2.0449228E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-9.502365715240882E7,1.0,1.8639124E7,4.192478608983088E8,2.0449228E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-9.945754015240882E7,1.0,1.8298056E7,4.375459168983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.0389142015240882E8,1.0,2046408.0,4.375459168983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.2638705315240882E8,1.0,2.0003396E7,4.741420288983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.1013540015240882E8,1.0,1364272.0,4.922037808983088E8,2.0449228E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-9.412005215240882E7,1.0,1023204.0,5.285635888983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-9.855393315240882E7,1.0,682136.0,5.468616448983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.0298781515240882E8,1.0,341068.0,5.651597008983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.0503422115240884E8,1.0,0.0,6.015195088983088E8,2.0449228E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.4821538915240884E8,1.0,2.010816E7,6.195812608983088E8,2.0449228E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.3220003815240884E8,1.0,1705340.0,6.378793168983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.3663392015240884E8,1.0,1.9662328E7,6.744754288983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.5912955415240884E8,1.0,1.932126E7,6.927734848983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.4287790315240884E8,1.0,1.8743888E7,7.288969888983088E8,2.0449228E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.2686255615240884E8,1.0,341068.0,7.471950448983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.3129643715240884E8,1.0,0.0,7.654931008983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.3573031815240884E8,1.0,2046408.0,7.837911568983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.5822595215240884E8,1.0,1.9767092E7,8.201509648983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.6050865915240884E8,1.0,1364272.0,8.382127168983088E8,2.0449228E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.6494254215240884E8,1.0,1.932126E7,8.748088288983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.6937642515240884E8,1.0,1.8980192E7,8.931068848983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.9187206015240884E8,1.0,1.8639124E7,9.114049408983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.7562040915240884E8,1.0,1.8061752E7,9.475284448983088E8,2.0449228E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.8029059515240884E8,1.0,2.0344464E7,9.658265008983088E8,2.0449228E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.6403894215240884E8,1.0,1705340.0,9.841245568983088E8,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.6847282415240884E8,1.0,1364272.0,1.0024226128983088E9,2.0685532E7
10.0,19.613164074271772,17.769247219583573,1.0,9.0,270550.450985325,708224.9972882069,7.0,-1.7051922815240884E8,1.0,1023204.0,1.0387824208983088E9,2.0449228E7
