const_buyBeef,const_buyBread,const_buyFlour,const_buyFuel,const_buyLand,const_buyMu,const_buyOil,const_buySigma,const_buyWheat,const_consumeBeef,const_consumeBread,const_consumeFlour,const_consumeFuel,const_consumeMu,const_consumeOil,const_consumeSigma,const_consumeWheat,const_enjoyBeefMu,const_enjoyBeefSigma,const_enjoyBreadMu,const_enjoyBreadSigma,const_enjoyFlourMu,const_enjoyFlourSigma,const_enjoyFuelMu,const_enjoyFuelSigma,const_enjoyOilMu,const_enjoyOilSigma,const_enjoyWheatMu,const_enjoyWheatSigma,const_femaleBonusSalMu,const_femaleBonusSalSigma,const_femaleEduMu,const_femaleEduSigma,const_genderMu,const_genderSigma,const_maleBonusSalMu,const_maleBonusSalSigma,const_maleEduMu,const_maleEduSigma,const_number,var_capitalMu,var_happinessMu,var_salaryMu,var_total_value_destroyedMu
0.32181669398301804,0.9850496633937812,0.9053758726114732,0.9293149562491301,0.9534556947711641,3.1607888732338374,0.27152199630397233,9.328244624724633,0.9469087161373549,0.420102146388065,0.9147913253286504,0.09547864515098958,0.9986331501849498,2.9781640119697155,0.3290893565099696,7.611542492755581,0.8870970636190143,744.4102509499853,782.3549945741644,862.5104585828079,245.35032638371402,535.7227675157368,168.70229398368787,688.6393281393231,290.24311695109895,344.0783709319344,596.4706243811961,633.090704961037,734.5084560113988,180.18615828452155,540.0977547344828,1.9856331208807965,6.4869214436397815,0.2578932994348061,0.9877373418563793,851.5134860842143,197.52393810916635,0.5729648007338117,5.3697429359302715,125.0,5271767.651638674,-15856.960000000001,419112.3680000002,17.16975592199214
0.32181669398301804,0.9850496633937812,0.9053758726114732,0.9293149562491301,0.9534556947711641,3.1607888732338374,0.27152199630397233,9.328244624724633,0.9469087161373549,0.420102146388065,0.9147913253286504,0.09547864515098958,0.9986331501849498,2.9781640119697155,0.3290893565099696,7.611542492755581,0.8870970636190143,744.4102509499853,782.3549945741644,862.5104585828079,245.35032638371402,535.7227675157368,168.70229398368787,688.6393281393231,290.24311695109895,344.0783709319344,596.4706243811961,633.090704961037,734.5084560113988,180.18615828452155,540.0977547344828,1.9856331208807965,6.4869214436397815,0.2578932994348061,0.9877373418563793,851.5134860842143,197.52393810916635,0.5729648007338117,5.3697429359302715,125.0,1.339296041163867E7,-19758.104,419112.3680000002,93078.73928622513
0.32181669398301804,0.9850496633937812,0.9053758726114732,0.9293149562491301,0.9534556947711641,3.1607888732338374,0.27152199630397233,9.328244624724633,0.9469087161373549,0.420102146388065,0.9147913253286504,0.09547864515098958,0.9986331501849498,2.9781640119697155,0.3290893565099696,7.611542492755581,0.8870970636190143,744.4102509499853,782.3549945741644,862.5104585828079,245.35032638371402,535.7227675157368,168.70229398368787,688.6393281393231,290.24311695109895,344.0783709319344,596.4706243811961,633.090704961037,734.5084560113988,180.18615828452155,540.0977547344828,1.9856331208807965,6.4869214436397815,0.2578932994348061,0.9877373418563793,851.5134860842143,197.52393810916635,0.5729648007338117,5.3697429359302715,125.0,2.1335681499638673E7,-19812.48799999999,419112.3680000002,308291.8552880614
0.32181669398301804,0.9850496633937812,0.9053758726114732,0.9293149562491301,0.9534556947711641,3.1607888732338374,0.27152199630397233,9.328244624724633,0.9469087161373549,0.420102146388065,0.9147913253286504,0.09547864515098958,0.9986331501849498,2.9781640119697155,0.3290893565099696,7.611542492755581,0.8870970636190143,744.4102509499853,782.3549945741644,862.5104585828079,245.35032638371402,535.7227675157368,168.70229398368787,688.6393281393231,290.24311695109895,344.0783709319344,596.4706243811961,633.090704961037,734.5084560113988,180.18615828452155,540.0977547344828,1.9856331208807965,6.4869214436397815,0.2578932994348061,0.9877373418563793,851.5134860842143,197.52393810916635,0.5729648007338117,5.3697429359302715,125.0,2.914787205163868E7,-18305.952,419112.3680000002,633074.2821708678
0.32181669398301804,0.9850496633937812,0.9053758726114732,0.9293149562491301,0.9534556947711641,3.1607888732338374,0.27152199630397233,9.328244624724633,0.9469087161373549,0.420102146388065,0.9147913253286504,0.09547864515098958,0.9986331501849498,2.9781640119697155,0.3290893565099696,7.611542492755581,0.8870970636190143,744.4102509499853,782.3549945741644,862.5104585828079,245.35032638371402,535.7227675157368,168.70229398368787,688.6393281393231,290.24311695109895,344.0783709319344,596.4706243811961,633.090704961037,734.5084560113988,180.18615828452155,540.0977547344828,1.9856331208807965,6.4869214436397815,0.2578932994348061,0.9877373418563793,851.5134860842143,197.52393810916635,0.5729648007338117,5.3697429359302715,125.0,3.722111725963868E7,-20003.887999999995,419112.3680000002,549586.879725954
0.32181669398301804,0.9850496633937812,0.9053758726114732,0.9293149562491301,0.9534556947711641,3.1607888732338374,0.27152199630397233,9.328244624724633,0.9469087161373549,0.420102146388065,0.9147913253286504,0.09547864515098958,0.9986331501849498,2.9781640119697155,0.3290893565099696,7.611542492755581,0.8870970636190143,744.4102509499853,782.3549945741644,862.5104585828079,245.35032638371402,535.7227675157368,168.70229398368787,688.6393281393231,290.24311695109895,344.0783709319344,596.4706243811961,633.090704961037,734.5084560113988,180.18615828452155,540.0977547344828,1.9856331208807965,6.4869214436397815,0.2578932994348061,0.9877373418563793,851.5134860842143,197.52393810916635,0.5729648007338117,5.3697429359302715,125.0,4.521177953163869E7,-21256.48799999999,419112.3680000002,640406.1894058607
0.32181669398301804,0.9850496633937812,0.9053758726114732,0.9293149562491301,0.9534556947711641,3.1607888732338374,0.27152199630397233,9.328244624724633,0.9469087161373549,0.420102146388065,0.9147913253286504,0.09547864515098958,0.9986331501849498,2.9781640119697155,0.3290893565099696,7.611542492755581,0.8870970636190143,744.4102509499853,782.3549945741644,862.5104585828079,245.35032638371402,535.7227675157368,168.70229398368787,688.6393281393231,290.24311695109895,344.0783709319344,596.4706243811961,633.090704961037,734.5084560113988,180.18615828452155,540.0977547344828,1.9856331208807965,6.4869214436397815,0.2578932994348061,0.9877373418563793,851.5134860842143,197.52393810916635,0.5729648007338117,5.3697429359302715,125.0,5.3023970115638696E7,-17839.472000000005,419112.3680000002,1554773.266798263
0.32181669398301804,0.9850496633937812,0.9053758726114732,0.9293149562491301,0.9534556947711641,3.1607888732338374,0.27152199630397233,9.328244624724633,0.9469087161373549,0.420102146388065,0.9147913253286504,0.09547864515098958,0.9986331501849498,2.9781640119697155,0.3290893565099696,7.611542492755581,0.8870970636190143,744.4102509499853,782.3549945741644,862.5104585828079,245.35032638371402,535.7227675157368,168.70229398368787,688.6393281393231,290.24311695109895,344.0783709319344,596.4706243811961,633.090704961037,734.5084560113988,180.18615828452155,540.0977547344828,1.9856331208807965,6.4869214436397815,0.2578932994348061,0.9877373418563793,851.5134860842143,197.52393810916635,0.5729648007338117,5.3697429359302715,125.0,6.096669117163866E7,-18118.775999999998,419112.3680000002,989374.3936726225
0.32181669398301804,0.9850496633937812,0.9053758726114732,0.9293149562491301,0.9534556947711641,3.1607888732338374,0.27152199630397233,9.328244624724633,0.9469087161373549,0.420102146388065,0.9147913253286504,0.09547864515098958,0.9986331501849498,2.9781640119697155,0.3290893565099696,7.611542492755581,0.8870970636190143,744.4102509499853,782.3549945741644,862.5104585828079,245.35032638371402,535.7227675157368,168.70229398368787,688.6393281393231,290.24311695109895,344.0783709319344,596.4706243811961,633.090704961037,734.5084560113988,180.18615828452155,540.0977547344828,1.9856331208807965,6.4869214436397815,0.2578932994348061,0.9877373418563793,851.5134860842143,197.52393810916635,0.5729648007338117,5.3697429359302715,125.0,6.903993639563867E7,-18992.447999999986,419112.3680000002,2218048.991672591
0.32181669398301804,0.9850496633937812,0.9053758726114732,0.9293149562491301,0.9534556947711641,3.1607888732338374,0.27152199630397233,9.328244624724633,0.9469087161373549,0.420102146388065,0.9147913253286504,0.09547864515098958,0.9986331501849498,2.9781640119697155,0.3290893565099696,7.611542492755581,0.8870970636190143,744.4102509499853,782.3549945741644,862.5104585828079,245.35032638371402,535.7227675157368,168.70229398368787,688.6393281393231,290.24311695109895,344.0783709319344,596.4706243811961,633.090704961037,734.5084560113988,180.18615828452155,540.0977547344828,1.9856331208807965,6.4869214436397815,0.2578932994348061,0.9877373418563793,851.5134860842143,197.52393810916635,0.5729648007338117,5.3697429359302715,125.0,7.685212696363872E7,-18847.784000000003,419112.3680000002,2442600.6379661765
