gl_capitalMu,gl_goodwillMu,gl_happinessMu,gl_total_value_destroyedMu,gl_valueProducedMu,unemploymentRate
-1340011.8859605729,1.5081420047070695E7,18903.29010400115,6.798182539858213E7,4.9003738935959555E7,0.0
-1340011.8859605554,3.168672704707074E7,21685.458042932438,7.41482977497291E7,4.9003738935959555E7,0.0
-1340011.8859605654,4.577343541575758E7,23448.35117270344,8.041930350556251E7,4.9003738935959555E7,0.0
-1340011.885960591,1.4668765749090895E7,26288.75575285611,8.779501351833808E7,4.900432219353531E7,0.0
-1340011.885960571,3.1274072749090943E7,28065.755752856097,9.35132566834745E7,4.900432219353531E7,0.0
-1340011.8859605659,4.7013148082424246E7,31707.633615451527,1.0156754477336095E8,4.900432219353531E7,0.0
-1340011.8859605603,1.4255528193535337E7,34248.93895896299,1.128950390365456E8,4.900432219353531E7,0.0
-1340011.8859605533,3.0860835193535388E7,37096.16796659656,1.2117914503166656E8,4.900432219353531E7,0.0
-1340011.8859605487,4.65999105268687E7,39371.74811926831,1.2771280398259486E8,4.900432219353531E7,0.0
-1340011.885960551,1.549524086020201E7,41909.328271940096,1.3725413922767526E8,4.900432219353531E7,0.0
-1340011.8859605747,3.0447014380404074E7,43644.32827194007,1.4340835680446815E8,4.9003738935959555E7,0.0
-1340011.885960556,4.618608971373738E7,45214.656516214905,1.498753343419242E8,4.9003738935959555E7,0.0
-1340011.8859605812,1.5081420047070695E7,50675.62598186375,1.6008335737999502E8,4.9003738935959555E7,0.0
-1340011.8859605277,3.168672704707074E7,52482.71758491717,1.6729713117725092E8,4.9003738935959555E7,0.0
-1340011.8859605405,4.577343541575758E7,55157.80918797062,1.764678220028342E8,4.9003738935959555E7,0.0
-1340011.8859605347,1.4668765749090895E7,57143.8168215584,1.797954084059584E8,4.900432219353531E7,0.0
-1340011.8859605428,3.1274072749090943E7,61566.93895896299,1.9092218657458505E8,4.900432219353531E7,0.0
-1340011.8859605887,4.7013148082424246E7,62024.244302474435,1.9890329479547617E8,4.900432219353531E7,0.0
-1340011.8859605824,1.4255528193535337E7,65031.76338644389,2.0836159846182242E8,4.900432219353531E7,0.0
-1340011.8859605805,3.0860835193535388E7,68826.95422613856,2.1542399629603142E8,4.900432219353531E7,0.0
-1340011.8859605144,4.659991052686871E7,73045.38170705455,2.2124879946794662E8,4.900432219353531E7,0.0
-1340011.8859605934,1.5494657602626247E7,77758.3588062912,2.314203849362364E8,4.900432219353531E7,0.0
-1340011.8859606057,3.0447014380404074E7,80365.74048568051,2.4036454865876395E8,4.9003738935959555E7,0.0
-1340011.885960563,4.618608971373738E7,83974.33590552787,2.4816083724482638E8,4.9003738935959555E7,0.0
-1340011.8859605426,1.5081420047070695E7,83876.64124903937,2.5353901957866052E8,4.9003738935959555E7,0.0
-1340011.8859606236,3.168672704707074E7,88674.11453148203,2.6187780899512237E8,4.9003738935959555E7,0.0
-1340011.8859605964,4.577343541575758E7,89622.09163071871,2.700157176866621E8,4.9003738935959555E7,0.0
-1340011.8859605766,1.4668765749090895E7,91298.74048568054,2.79566840168582E8,4.900432219353531E7,0.0
-1340011.8859606618,3.1274072749090943E7,93420.9542261385,2.8638506939300853E8,4.900432219353531E7,0.0
-1340011.8859605785,4.7013148082424246E7,95599.65651621488,2.9527376496320444E8,4.900432219353531E7,0.0
-1340011.8859606767,1.4255528193535337E7,98410.58781392481,3.0334901115301526E8,4.900432219353531E7,0.0
-1340011.8859605698,3.0860835193535388E7,102311.29010400124,3.110511921369675E8,4.900432219353531E7,0.0
-1340011.8859606069,4.659991052686871E7,102952.96185972638,3.17342448665302E8,4.900432219353531E7,0.0
-1340011.885960639,1.5494657602626251E7,105641.50384445918,3.2661335293590564E8,4.900432219353531E7,0.0
-1340011.8859606264,3.0447014380404074E7,109680.34353911565,3.355078411336727E8,4.9003738935959555E7,0.0
-1340011.8859606292,4.618608971373738E7,110656.77865361946,3.425763993149366E8,4.9003738935959555E7,0.0
-1340011.8859605673,1.5081420047070695E7,114132.93895896297,3.4949264155237067E8,4.9003738935959555E7,0.0
-1340011.8859605668,3.168672704707074E7,115103.11453148212,3.562595125642258E8,4.9003738935959555E7,0.0
-1340011.8859605244,4.577343541575758E7,120711.3740734668,3.664002027561906E8,4.9003738935959555E7,0.0
2436.788915156511,0.0,42.05580662510583,106.67225834240783,0.0,1.0
-1195168.001504005,2.22308395E7,-1551.5817772675123,65605.29501283342,1008689.7982456139,0.0
-1195168.001503991,3.780344581871345E7,-2198.125401428585,279329.12797848106,2003902.0964912279,0.0
-1195168.0015039982,5.215947124269006E7,-2493.4139920326147,951443.1902189122,3416736.026315789,0.0
-1195168.001504035,3496219.7982456144,-2489.158958475564,1411663.444939546,2710319.0614035083,0.0
-1195168.00150399,1.57818051871345E7,-2821.413992032613,637485.0708242842,2710319.0614035083,0.0
-1195168.0015039784,3.0842679576023396E7,-2545.5616430393243,1996172.3847131315,3416736.026315789,0.0
-1195168.00150402,4.49200602982456E7,-3038.816676596372,2204933.1041317694,2710319.0614035083,0.0
-1195168.0015039563,5.877755985380116E7,-2917.40056921382,3312405.578523413,2710319.0614035083,0.0
-1195168.0015040506,1.1707051742690055E7,-3442.6421799520735,4506746.622089638,2710319.0614035083,0.0
-1195168.0015040892,2.2192002701754384E7,-3721.06499874402,3510627.6976550655,2710319.0614035083,0.0
-1195168.0015038666,3.74607681871345E7,-3456.7160054554315,3964847.75790847,2710319.0614035083,0.0
-1195168.0015039807,5.282705140935672E7,-3448.393857804425,4655653.681764479,2710319.0614035083,0.0
-1195168.0015039237,3006832.0000000005,-3075.044864515833,5594609.25839757,2710319.0614035083,0.0
-1195168.001504043,1.5742968388888886E7,-3181.5683544487183,4133333.1921608965,2710319.0614035083,0.0
-1195168.0015040108,3.1107683611111116E7,-3623.2797638446923,4321020.2928696005,2710319.0614035083,0.0
-1195168.0015039851,4.433472276315789E7,-3353.6824484084527,5911052.884147542,2710319.0614035083,0.0
-1195168.001503879,5.86907481871345E7,-3295.4676833077815,6116447.506862619,3416736.026315789,0.0
-1195168.0015040613,1.1217663944444442E7,-3427.360300757442,6112957.489843531,2710319.0614035083,0.0
-1195168.0015040832,2.2313082131578945E7,-3093.2596296165057,6459566.021006546,2710319.0614035083,0.0
-1195168.0015042108,3.737395652046783E7,-3139.11869001919,7915854.276060278,2711887.0614035083,0.0
-1195168.0015040394,5.254555470760234E7,-4004.19922693194,6324703.836978237,2710319.0614035083,0.0
-1195168.0015040676,2920020.3333333335,-2667.467683307779,7659424.456157873,2710319.0614035083,0.0
-1195168.0015039737,1.565615672222222E7,-2642.5280859923437,7771854.862777191,3416736.026315789,0.0
-1195168.0015039067,3.122876304093568E7,-3076.3670121668415,9249019.059819933,2710319.0614035083,0.0
-1195168.001503861,4.399204513157894E7,-3087.2126497507334,1.0190875040000703E7,2711887.0614035083,0.0
-1195168.0015040338,5.935832835380116E7,-3282.85023364335,9190836.40214074,2710319.0614035083,0.0
-1195168.0015041977,1.0827011444444442E7,-2961.4945289453644,9529633.35063358,2710319.0614035083,0.0
-1195168.0015041716,2.2274245333333332E7,-3265.8502336433507,1.2597842049027672E7,3416736.026315789,0.0
-1195168.0015040594,3.7638960555555545E7,-3362.05157592523,1.2373485804059908E7,2710319.0614035083,0.0
-1195168.0015038685,5.220287707602339E7,-3617.5750658581155,1.4365173718959143E7,2710319.0614035083,0.0
-1195168.0015039677,3539625.6315789474,-3607.8099651869734,1.606345852530995E7,2710319.0614035083,0.0
-1195168.0015038475,1.5617319923976606E7,-3485.9106363279107,1.5413024366068393E7,2710319.0614035083,0.0
-1195168.0015038,3.088608540935673E7,-3218.897213509122,1.4314546271203756E7,2710319.0614035083,0.0
-1195168.0015039905,4.46596252982456E7,-3748.5817772675123,1.619891423966262E7,2710319.0614035083,0.0
-1195168.0015038392,5.907683165204678E7,-3670.7294282742228,1.6178943615595886E7,2710319.0614035083,0.0
-1195168.0015038834,1.1044040611111108E7,-3126.172381294355,1.8139239735182792E7,2710319.0614035083,0.0
-1195168.0015039118,2.2235408535087716E7,-3292.387146395029,1.9732698973397497E7,2710319.0614035083,0.0
-1195168.0015040464,3.776003998538011E7,-3469.0717101534183,1.96789394513719E7,2710319.0614035083,0.0
-1195168.0015038243,5.211606540935672E7,-2562.0649987440215,2.1970100925125223E7,3416736.026315789,0.0
-1195168.001503698,3050237.8333333335,-2587.474394717176,2.1617643758921396E7,2710319.0614035083,0.0
-1195168.0015041092,1.5738399353801167E7,-2644.88379069033,2.2844397126045097E7,2710319.0614035083,0.0
-1195168.001503949,3.1103114576023396E7,-3528.6421799520735,2.1720338926673505E7,3416736.026315789,0.0
-1195168.0015042122,4.437812859649122E7,-4014.105267200397,2.2535844489265498E7,2710319.0614035083,0.0
-1195168.0015041865,5.873415402046783E7,-3936.984461831269,2.3765064307934377E7,3416736.026315789,0.0
-1195168.0015044361,1.1663645909356723E7,-3380.9039249185194,2.1927805225205097E7,2710319.0614035083,0.0
-1195168.0015041102,2.235648796491228E7,-3599.8166765963724,2.3457611692901295E7,2710319.0614035083,0.0
-1195168.0015041698,3.741736235380117E7,-3639.1388242473768,2.2266876035873238E7,2711887.0614035083,0.0
-1195168.001504125,5.2783645576023385E7,-3642.7495625024103,2.355138169740075E7,2710319.0614035083,0.0
-1195168.0015040264,2963426.166666667,-3436.2998980728808,2.157121572377794E7,2710319.0614035083,0.0
1791.3537384188592,0.0,4.386697793869451,140.93067813792155,0.0,1.0
-1406659.350486932,3.66276844375E7,-7364.160921253748,140.93067813792155,3423449.6875,0.0
-1406659.350486935,2.95637834375E7,-9536.438699031523,819397.9940584193,1.1350191E7,0.0
-1406659.3504869577,2.24998824375E7,-8430.08949268232,1753564.4817344768,1.1350191E7,0.0
-1406659.3504869312,1.8859431125E7,-9583.740286333119,3418200.0521570086,1.1350191E7,0.0
-1406659.3504869214,1.1795530125E7,-6486.851397444225,3433091.145466868,1.1350191E7,0.0
-1406659.3504869193,4731629.125,-9854.05774665058,4022529.3602556037,1.1350191E7,0.0
-1406659.3504869333,4.83763060625E7,-8168.240286333114,7025065.485255606,1.1350191E7,0.0
-1406659.3504869305,4.13124050625E7,-10254.660921253746,9338145.064480951,1.1350191E7,0.0
-1406659.35048689,3.42485040625E7,-9807.327587920416,9602497.643014114,1.1350191E7,0.0
-1406659.3504868704,2.71846030625E7,-10113.478381571214,1.0013187864453867E7,1.1350191E7,0.0
-1406659.3504870818,1.6697252375E7,-8436.74822284105,1.2641868492532594E7,1.1350191E7,0.0
-1406659.350486876,9633351.375,-7436.867270460099,1.1794111106794663E7,1.1350191E7,0.0
-1406659.3504869808,2569450.375,-9175.835524428354,1.0860543459885428E7,1.1350191E7,0.0
-1406659.350486848,5.00615840625E7,-9543.708540301372,1.277802360040547E7,1.1350191E7,0.0
-1406659.3504868043,4.29976830625E7,-9712.264095856925,1.5475902431246933E7,1.1350191E7,0.0
-1406659.3504870161,3.59337820625E7,-9228.74822284105,1.7274541357086606E7,1.1350191E7,0.0
-1406659.3504869556,2.50224243125E7,-8677.716476809306,1.810313944026344E7,1.1350191E7,0.0
-1406659.3504868168,1.79585233125E7,-8938.216476809306,1.6406178014173977E7,1.1350191E7,0.0
