const_itersMu,const_itersSigma,const_number,const_produced,const_required,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_employeesMu,var_goodwillMu,var_total_value_destroyedMu,var_valueProducedMu
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
17.960223324817207,11.4045336820528,1.0,6.0,11.0,153585.24627586416,629157.6450645019,2.0,-1.1016209813752045E8,1.0,172351.0,568.8426133586935,344702.0
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.253430616148156E7,1.0,2554065.0,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.636540366148156E7,1.0,6385162.5,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.019650116148156E7,1.0,1.021626E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.402759866148156E7,1.0,1.40473575E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.785869616148156E7,1.0,1.7878455E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-5.998024116148156E7,1.0,0.0,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.381133866148156E7,1.0,3831097.5,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.764243616148156E7,1.0,7662195.0,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.147353366148156E7,1.0,1.14932925E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.530463116148156E7,1.0,1.532439E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.913572866148156E7,1.0,1.91554875E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.125727366148156E7,1.0,1277032.5,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.508837116148156E7,1.0,5108130.0,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.891946866148156E7,1.0,8939227.5,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.275056616148156E7,1.0,1.2770325E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.658166366148156E7,1.0,1.66014225E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-8.041276116148156E7,1.0,2.043252E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.253430616148156E7,1.0,2554065.0,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.636540366148156E7,1.0,6385162.5,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.019650116148156E7,1.0,1.021626E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.402759866148156E7,1.0,1.40473575E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.785869616148156E7,1.0,1.7878455E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-5.998024116148156E7,1.0,0.0,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.381133866148156E7,1.0,3831097.5,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.764243616148156E7,1.0,7662195.0,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.147353366148156E7,1.0,1.14932925E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.530463116148156E7,1.0,1.532439E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.913572866148156E7,1.0,1.91554875E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.125727366148156E7,1.0,1277032.5,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.508837116148156E7,1.0,5108130.0,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.891946866148156E7,1.0,8939227.5,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.275056616148156E7,1.0,1.2770325E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.658166366148156E7,1.0,1.66014225E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-8.041276116148156E7,1.0,2.043252E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.253430616148156E7,1.0,2554065.0,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.636540366148156E7,1.0,6385162.5,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.019650116148156E7,1.0,1.021626E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.402759866148156E7,1.0,1.40473575E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.785869616148156E7,1.0,1.7878455E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-5.998024116148156E7,1.0,0.0,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.381133866148156E7,1.0,3831097.5,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.764243616148156E7,1.0,7662195.0,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.147353366148156E7,1.0,1.14932925E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.530463116148156E7,1.0,1.532439E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.913572866148156E7,1.0,1.91554875E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.125727366148156E7,1.0,1277032.5,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.508837116148156E7,1.0,5108130.0,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-6.891946866148156E7,1.0,8939227.5,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.275056616148156E7,1.0,1.2770325E7,426.2128271915838,2.17095525E7
11.57208731728703,18.750379500621204,2.0,15.0,6.0,744812.432073486,527881.9249150136,17.0,-7.658166366148156E7,1.0,1.66014225E7,426.2128271915838,2.17095525E7
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.01457948E7,0.4,160795.8,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.046738639999999E7,0.4,482387.4,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.078897799999999E7,0.4,803979.0,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.1110569599999994E7,0.4,1125570.6,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-3.998499899999999E7,0.4,0.0,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.0306590599999994E7,0.4,321591.6,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.062818219999999E7,0.4,643183.2,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.09497738E7,0.4,964774.8,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.127136539999999E7,0.4,1286366.4,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.01457948E7,0.4,160795.8,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.046738639999999E7,0.4,482387.4,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.078897799999999E7,0.4,803979.0,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.1110569599999994E7,0.4,1125570.6,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-3.998499899999999E7,0.4,0.0,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.0306590599999994E7,0.4,321591.6,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.062818219999999E7,0.4,643183.2,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.09497738E7,0.4,964774.8,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.127136539999999E7,0.4,1286366.4,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.01457948E7,0.4,160795.8,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.046738639999999E7,0.4,482387.4,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.078897799999999E7,0.4,803979.0,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.1110569599999994E7,0.4,1125570.6,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-3.998499899999999E7,0.4,0.0,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.0306590599999994E7,0.4,321591.6,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.062818219999999E7,0.4,643183.2,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.09497738E7,0.4,964774.8,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.127136539999999E7,0.4,1286366.4,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.01457948E7,0.4,160795.8,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.046738639999999E7,0.4,482387.4,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.078897799999999E7,0.4,803979.0,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.1110569599999994E7,0.4,1125570.6,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-3.998499899999999E7,0.4,0.0,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.0306590599999994E7,0.4,321591.6,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.062818219999999E7,0.4,643183.2,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.09497738E7,0.4,964774.8,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.127136539999999E7,0.4,1286366.4,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.01457948E7,0.4,160795.8,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.046738639999999E7,0.4,482387.4,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.078897799999999E7,0.4,803979.0,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.1110569599999994E7,0.4,1125570.6,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-3.998499899999999E7,0.4,0.0,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.0306590599999994E7,0.4,321591.6,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.062818219999999E7,0.4,643183.2,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.09497738E7,0.4,964774.8,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.127136539999999E7,0.4,1286366.4,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.01457948E7,0.4,160795.8,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.046738639999999E7,0.4,482387.4,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.078897799999999E7,0.4,803979.0,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-4.1110569599999994E7,0.4,1125570.6,938.0690372246161,1447162.1999999997
3.158485083912157,2.7872711277570827,5.0,11.0,9.0,103563.52536751311,323440.3735652892,9.0,-3.998499899999999E7,0.4,0.0,938.0690372246161,1447162.1999999997
10.133105327758894,13.1744911128646,4.0,10.0,5.0,399671.18310119316,270202.74627304514,1.0,-4.9986464093157545E7,1.0,0.0,1005.9304759694922,347439.25
10.133105327758894,13.1744911128646,4.0,10.0,5.0,399671.18310119316,270202.74627304514,1.0,-4.9986464093157545E7,1.0,0.0,1005.9304759694922,347439.25
10.133105327758894,13.1744911128646,4.0,10.0,5.0,399671.18310119316,270202.74627304514,1.0,-4.9986464093157545E7,1.0,0.0,1005.9304759694922,347439.25
10.133105327758894,13.1744911128646,4.0,10.0,5.0,399671.18310119316,270202.74627304514,1.0,-4.9986464093157545E7,1.0,0.0,1005.9304759694922,347439.25
10.133105327758894,13.1744911128646,4.0,10.0,5.0,399671.18310119316,270202.74627304514,1.0,-4.9986464093157545E7,1.0,0.0,1005.9304759694922,347439.25
10.133105327758894,13.1744911128646,4.0,10.0,5.0,399671.18310119316,270202.74627304514,1.0,-4.9986464093157545E7,1.0,0.0,1005.9304759694922,347439.25
10.133105327758894,13.1744911128646,4.0,10.0,5.0,399671.18310119316,270202.74627304514,1.0,-4.9986464093157545E7,1.0,0.0,1005.9304759694922,347439.25
10.133105327758894,13.1744911128646,4.0,10.0,5.0,399671.18310119316,270202.74627304514,1.0,-4.9986464093157545E7,1.0,0.0,1005.9304759694922,347439.25
10.133105327758894,13.1744911128646,4.0,10.0,5.0,399671.18310119316,270202.74627304514,1.0,-4.9986464093157545E7,1.0,0.0,1005.9304759694922,347439.25
10.133105327758894,13.1744911128646,4.0,10.0,5.0,399671.18310119316,270202.74627304514,1.0,-4.9986464093157545E7,1.0,0.0,1005.9304759694922,347439.25
10.133105327758894,13.1744911128646,4.0,10.0,5.0,399671.18310119316,270202.74627304514,1.0,-4.9986464093157545E7,1.0,0.0,1005.9304759694922,347439.25
10.133105327758894,13.1744911128646,4.0,10.0,5.0,399671.18310119316,270202.74627304514,1.0,-4.9986464093157545E7,1.0,0.0,1005.9304759694922,347439.25
10.133105327758894,13.1744911128646,4.0,10.0,5.0,399671.18310119316,270202.74627304514,1.0,-4.9986464093157545E7,1.0,0.0,1005.9304759694922,347439.25
10.133105327758894,13.1744911128646,4.0,10.0,5.0,399671.18310119316,270202.74627304514,1.0,-4.9986464093157545E7,1.0,0.0,1005.9304759694922,347439.25
