const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_employeesMu,var_goodwillMu,var_total_value_destroyedMu,var_valueProducedMu
7.0,12.356195498343634,11.167561446946978,2.0,2.0,870679.4593813887,75676.70230348631,17.0,-4.742547403813222E10,91.0,1.028449241E9,2.83348357720228E8,4.53753435E7
7.0,12.356195498343634,11.167561446946978,2.0,2.0,870679.4593813887,75676.70230348631,17.0,-4.872581133213222E10,91.0,8.16540305E7,2.96668827970228E8,4.53753435E7
7.0,12.356195498343634,11.167561446946978,2.0,2.0,870679.4593813887,75676.70230348631,17.0,-5.006031113913222E10,91.0,2.83932026E8,3.00286733470228E8,4.53753435E7
7.0,12.356195498343634,11.167561446946978,2.0,2.0,870679.4593813887,75676.70230348631,17.0,-5.141744417563222E10,91.0,4.934458325E8,3.07522544470228E8,4.53753435E7
7.0,12.356195498343634,11.167561446946978,2.0,2.0,870679.4593813887,75676.70230348631,17.0,-5.274434905713222E10,91.0,6.85289406E8,3.15909507220228E8,4.53753435E7
7.0,12.356195498343634,11.167561446946978,2.0,2.0,870679.4593813887,75676.70230348631,17.0,-5.408246676963222E10,91.0,8.91185307E8,3.23145318220228E8,4.53753435E7
7.0,12.356195498343634,11.167561446946978,2.0,2.0,870679.4593813887,75676.70230348631,17.0,-5.541696657663222E10,91.0,1.097081208E9,3.30381129220228E8,4.53753435E7
7.0,12.356195498343634,11.167561446946978,2.0,2.0,870679.4593813887,75676.70230348631,17.0,-5.671368596513222E10,91.0,1.502859975E8,3.43701599470228E8,4.53753435E7
7.0,12.356195498343634,11.167561446946978,2.0,2.0,870679.4593813887,75676.70230348631,17.0,-5.804818577213222E10,91.0,3.561818985E8,3.50937410470228E8,4.53753435E7
7.0,12.356195498343634,11.167561446946978,2.0,2.0,870679.4593813887,75676.70230348631,17.0,-5.938268557913222E10,91.0,5.620777995E8,3.58173221470228E8,4.53753435E7
7.0,12.356195498343634,11.167561446946978,2.0,2.0,870679.4593813887,75676.70230348631,17.0,-6.071320836613222E10,91.0,7.503034675E8,3.62942278720228E8,4.53753435E7
7.0,12.356195498343634,11.167561446946978,2.0,2.0,870679.4593813887,75676.70230348631,17.0,-6.207034140263222E10,91.0,9.59817274E8,3.70178089720228E8,4.53753435E7
7.0,12.356195498343634,11.167561446946978,2.0,2.0,870679.4593813887,75676.70230348631,17.0,-6.336706079113222E10,91.0,1.30220635E7,3.83498559970228E8,4.53753435E7
