const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_tacticsMu,const_tacticsSigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
6.0,11.437148236322145,1.419220321728576,2.0,13.0,105941.25217543231,423901.1928397534,0.7829300771837527,0.24325394737659478,15.0,-5.274518705852694E8,3.03920050477284E8,46.5,18.5,1.065325185E8,4.30535505E7,8155844.881020058,8155773.865188077,0.0,0.0
6.0,11.437148236322145,1.419220321728576,2.0,13.0,105941.25217543231,423901.1928397534,0.7829300771837527,0.24325394737659478,15.0,-1.0004377230852695E9,5.17210782977284E8,46.5,18.5,2.321363335E8,1.384356055E8,1.6311599881020058E7,1.6311528865188077E7,1.102514925E8,1.102514925E8
6.0,11.437148236322145,1.419220321728576,2.0,13.0,105941.25217543231,423901.1928397534,0.7829300771837527,0.24325394737659478,15.0,-1.4709356535852695E9,7.242839774772841E8,46.5,17.5,3.7212561125E8,2.0977148725E8,2.4467354881020058E7,2.4467283865188077E7,1.0474074225E8,1.0474074225E8
6.0,11.437148236322145,1.419220321728576,2.0,13.0,105941.25217543231,423901.1928397534,0.7829300771837527,0.24325394737659478,15.0,-1.8370237765852695E9,8.21352940477284E8,46.5,17.5,1.08542239E8,3.9002645E7,4.0778864881020054E7,4.077879386518808E7,1.102665375E8,1.102665375E8
6.0,11.437148236322145,1.419220321728576,2.0,13.0,105941.25217543231,423901.1928397534,0.7829300771837527,0.24325394737659478,15.0,-2.3078526535852695E9,1.023162657477284E9,46.5,17.5,2.301140565E8,1.350147225E8,4.8934619881020054E7,4.893454886518807E7,1.102665375E8,1.102665375E8
6.0,11.437148236322145,1.419220321728576,2.0,13.0,105941.25217543231,423901.1928397534,0.7829300771837527,0.24325394737659478,15.0,-2.7706521690852695E9,1.189578893977284E9,46.5,8.5,3.4272545225E8,1.5300720925E8,5.7090374881020054E7,5.709030386518807E7,6.065039025E7,6.065039025E7
6.0,11.437148236322145,1.419220321728576,2.0,13.0,105941.25217543231,423901.1928397534,0.7829300771837527,0.24325394737659478,15.0,-3.1614418185852695E9,1.227854683477284E9,46.5,8.5,1.234719245E8,5694536.5,7.340188488102005E7,7.340181386518808E7,1.101413025E8,1.101413025E8
6.0,11.437148236322145,1.419220321728576,2.0,13.0,105941.25217543231,423901.1928397534,0.7829300771837527,0.24325394737659478,15.0,-3.6173915700852695E9,1.327145336977284E9,46.5,7.5,2.082216095E8,1.024865935E8,8.155763988102005E7,8.155756886518808E7,1.0466028225E8,1.0466028225E8
6.0,11.437148236322145,1.419220321728576,2.0,13.0,105941.25217543231,423901.1928397534,0.7829300771837527,0.24325394737659478,15.0,-4.0649938235852695E9,1.413022090477284E9,46.5,7.5,3.452228145E8,1.490564235E8,8.971339488102005E7,8.971332386518808E7,1.1018946E8,1.1018946E8
6.0,11.437148236322145,1.419220321728576,2.0,13.0,105941.25217543231,423901.1928397534,0.7829300771837527,0.24325394737659478,15.0,-4.40403775558527E9,1.390340522477284E9,46.5,7.5,1.23378442E8,3758726.0,1.0602490488102005E8,1.0602483386518808E8,1.1018946E8,1.1018946E8
