const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_tacticsMu,const_tacticsSigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-272.5231465365878,2823.5306739450043,0.0,0.0,0.0,0.0,23.809497013990576,11.62036828937032,0.0,0.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-1.769881052314654E7,812850.5306739453,1.0,0.0,1863004.0,85266.0,23.809497013990576,11.62036828937032,0.0,0.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-3.845453502314654E7,1241539.0306739472,1.0,0.0,6359222.384615384,213165.00000000047,1701736.1941123987,11.620368289295584,0.0,0.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.082361252314654E7,1794866.5306739472,1.0,0.0,9152271.653846154,342520.73076923005,3401991.8479585527,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.532128752314654E7,1921308.5306739472,1.0,0.0,1.1948234384615384E7,468963.0,5103704.232573938,1445.110400941223,1.7535789653846152E7,726217.73076923
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.811579252314654E7,2049207.5306739472,1.0,0.0,1.4742740384615384E7,596862.0,6805416.617189322,1445.1104009416886,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-3.3373049023146536E7,1452345.0306739472,1.0,0.0,1701712.3846153845,1.6463612699567982E-10,1.020884138642009E7,1445.1104009421542,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-3.786165602314654E7,1580245.0306739472,1.0,0.0,4496218.384615384,127899.00000000047,1.1910553771035474E7,1445.1104009421542,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.064897402314654E7,1708144.0306739472,1.0,0.0,7283113.008097166,255798.0,1.3604654779132642E7,1445.1104009421542,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.174937702314654E7,1836043.0306739472,1.0,0.0,1.0078043076923076E7,383697.0,1.5299179856055718E7,1445.1104009421542,1.7529635008097164E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.625278202314654E7,1963943.0306739472,1.0,0.0,1.2879736384615384E7,511596.0,1.7000892240671102E7,1445.110400941223,1.7530059076923076E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.904728652314654E7,2091840.5306739472,1.0,0.0,1.5674242384615384E7,639495.0,1.8702604625286486E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-3.430454402314654E7,1494978.0306739472,1.0,0.0,2633214.384615385,42633.00000000023,2.2106029394517254E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-3.879393052314654E7,1622876.5306739472,1.0,0.0,5427720.384615384,170532.00000000047,2.3807741779132638E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.158160252314654E7,1750775.5306739472,1.0,0.0,8215394.886639677,298431.00000000047,2.5502622665772315E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.437610702314654E7,1878674.0306739472,1.0,0.0,1.1009900886639677E7,426330.0,2.7197503552411992E7,1445.110400941223,1.7530414886639677E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.717744302314654E7,2006572.0306739472,1.0,0.0,1.3804406886639677E7,554229.0,2.889238443905167E7,1445.110400941223,1.7530414886639677E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.997877952314654E7,2134470.530673947,1.0,0.0,1.6605744384615384E7,682128.0,3.0594096823667053E7,1445.110400941223,1.7530414886639677E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-3.523603552314654E7,1537605.530673947,1.0,0.0,3564716.384615385,85266.00000000023,3.399752159289782E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-3.973225302314654E7,1665504.0306739472,1.0,0.0,6359222.384615384,213165.00000000047,3.569923397751321E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.251992652314654E7,1793402.5306739472,1.0,0.0,9153728.384615384,341064.0,3.7400946362128586E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.530759902314654E7,1921301.0306739472,1.0,0.0,1.1941402886639677E7,468963.0,3.909582724876827E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.810893502314654E7,2049200.0306739472,1.0,0.0,1.4735908886639677E7,596862.0,4.079070813540794E7,1445.110400941223,1.7530414886639677E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-3.3373023023146536E7,1452338.0306739472,1.0,0.0,1701712.3846153845,1.6463612699567982E-10,4.419413290463871E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-3.616752802314654E7,1580237.0306739472,1.0,0.0,4496218.384615384,127899.00000000047,4.58958452892541E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.066374602314654E7,1708136.0306739472,1.0,0.0,7290724.384615384,255798.00000000047,4.7597557673869476E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.345141852314654E7,1836035.5306739472,1.0,0.0,1.0085230384615384E7,383697.0,4.929927005848487E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.623909152314654E7,1963934.5306739472,1.0,0.0,1.2872904886639677E7,511596.0,5.099415094512454E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.903359652314654E7,2091833.5306739472,1.0,0.0,1.5667410886639677E7,639495.0,5.268903183176422E7,1445.110400941223,1.7530414886639677E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-3.430451702314654E7,1494971.0306739472,1.0,0.0,2633214.384615385,42633.00000000023,5.608562510301928E7,1445.110400941223,1.7530414886639677E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-3.709902252314654E7,1622870.5306739472,1.0,0.0,5427720.384615384,170532.00000000047,5.778733748763466E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.159524052314654E7,1750769.5306739472,1.0,0.0,8222226.384615384,298431.0,5.948904987225005E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.438974552314654E7,1878668.5306739472,1.0,0.0,1.1016732384615384E7,426330.0,6.119076225686543E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.717766852314654E7,2006566.5306739472,1.0,0.0,1.3811238384615384E7,554229.0,6.289247464148082E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.996559102314654E7,2134466.030673947,1.0,0.0,1.6599162117408909E7,682128.0000000009,6.458760475888972E7,1445.110400941223,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-3.523601402314654E7,1537604.0306739472,1.0,0.0,3564716.384615385,85266.00000000023,6.798444726091403E7,1445.1104009374976,1.7530664117408905E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-3.803051952314654E7,1665503.5306739472,1.0,0.0,6359222.384615384,213165.00000000047,6.968615964552942E7,1445.1104009374976,1.7537246384615384E7,724761.0
2.0,7.598155866170899,16.02074704644165,2.0,14.0,773617.6718795804,247980.42456322693,0.7076349082523588,0.7627662615774802,17.0,-4.252673752314654E7,1793402.5306739472,1.0,0.0,9153728.384615384,341064.0,7.138787203014481E7,1445.1104009374976,1.7537246384615384E7,724761.0
