gl_capitalMu,gl_goodwillMu,gl_happinessMu,gl_total_value_destroyedMu,gl_valueProducedMu,unemploymentRate
-3136914.4650174375,7.055145965625001E8,-17405.15995528244,3490777.308644195,1.9924710206730764E7,0.0
-3136914.4650176037,1.784540510240385E8,-17858.45464801988,3130160.283181673,1.9924710206730764E7,0.0
-3136914.4650172414,4.516956896538461E8,-18101.342916176312,3617689.3928883416,2.096252944711538E7,0.0
-3136914.4650164424,7.018945333461541E8,-17050.347106120447,4274374.402128558,1.9924710206730764E7,0.0
-3136914.465017539,1.7559209373076922E8,-16211.571966455638,4480495.192292813,2.096252944711538E7,0.0
-3136914.4650171073,4.505025414615384E8,-16352.68928489139,4143326.2018984216,1.9924710206730764E7,0.0
-3136914.4650167925,7.049846082548078E8,-16435.61246924893,5294155.749538918,1.9924710206730764E7,0.0
-3136914.465017511,1.7560165011538467E8,-16049.711631260108,5011016.441797638,1.9924710206730764E7,0.0
-3136914.4650178133,4.548998233701923E8,-16630.342916176305,4992944.155317642,1.9924710206730764E7,0.0
-3136914.4650170435,7.014690474615387E8,-16419.6711284668,5273230.338139171,2.096252944711538E7,0.0
-3136914.465017643,1.7571570892307693E8,-16339.150178746131,6515073.6236115135,2.096252944711538E7,0.0
-3136914.465017502,4.506261566538461E8,-14670.756323997535,8428861.055669084,1.9924710206730764E7,0.0
-3136914.465017005,7.051082234471155E8,-13571.707441315963,8179436.942289285,1.9924710206730764E7,0.0
-3136914.4650167082,1.7517616423076922E8,-13268.861072600876,8724182.820031283,1.9924710206730764E7,0.0
-3136914.4650180377,4.5436983506249994E8,-13339.976994388599,9499860.398111686,1.9924710206730764E7,0.0
-3136914.4650168065,7.022462661538464E8,-13301.185094947254,1.0054833488599902E7,2.096252944711538E7,0.0
-3136914.465015764,1.7946894371634623E8,-12889.880625673497,1.1446777146792425E7,1.9924710206730764E7,0.0
-3136914.4650150873,4.502006707692307E8,-12334.499340757307,1.261741277965841E7,2.096252944711538E7,0.0
-3136914.4650156186,7.053363410625001E8,-11774.41973181877,1.2364208177990923E7,1.9924710206730764E7,0.0
-3136914.4650170538,1.7529977942307693E8,-12128.866659193069,1.2960765287010076E7,1.9924710206730764E7,0.0
-3136914.4650176177,4.5449345025480765E8,-12279.372245785242,1.2860625524433512E7,1.9924710206730764E7,0.0
-3136914.4650173485,7.023698813461541E8,-11731.159955282443,1.4236103183791647E7,2.096252944711538E7,0.0
-3136914.4650186338,1.7838985433173078E8,-11844.444871483562,1.5223828018105436E7,1.9924710206730764E7,0.0
-3136914.465018507,4.509778894615384E8,-11876.72699438859,1.5360518966391617E7,2.096252944711538E7,0.0
-3136914.465016241,7.018303366538464E8,-12848.499340757297,1.5648127320407677E7,1.9924710206730764E7,0.0
-3136914.46501799,1.7542339461538467E8,-12905.699061427691,1.6294456107488025E7,2.096252944711538E7,0.0
-7880767.68317474,4702771.097883599,190.16510715237564,515983.68310675694,2763881.208333333,0.0
-7880767.683174741,4503063.556216933,680.1068111882502,1558634.924297234,7111140.806216931,0.0
-7880767.683174741,5406762.264550265,1204.7794569281605,3158576.6024278593,7111140.806216931,0.0
-7880767.683174746,5752303.722883598,1374.7884255380268,4717381.918266535,7111140.806216931,0.0
-7880767.683174742,6388432.806216931,2673.976766345201,6326440.471376874,7111140.806216931,0.0
-7880767.683174757,3862493.287698413,3366.236856031299,7644835.1839656215,7111909.093253968,0.0
-7880767.683174746,5043871.371031748,4913.026093699461,9532911.45121391,7107021.45436508,0.0
-7880767.68317473,4848283.181216933,5926.949860515601,1.0925111768928194E7,7107021.45436508,0.0
-7880767.683174753,5751981.889550265,6554.873627331747,1.2488437494775714E7,7111140.806216931,0.0
-7880767.683174752,6098291.634920635,7288.63147486538,1.4139936513392935E7,7111140.806216931,0.0
-7880767.683174747,6733652.431216931,7925.922954686007,1.549819726182085E7,7111909.093253968,0.0
-7880767.683174743,4207712.912698412,8623.456586973003,1.711834886412963E7,7111140.806216931,0.0
-7880767.683174731,5389090.996031746,9194.887080246546,1.8944246643102605E7,7107021.45436508,0.0
-7880767.68317474,5190151.741402118,9890.398291008882,2.0497820906469762E7,7107021.45436508,0.0
-7880767.683174713,5261364.889550266,11000.514882937125,2.2028084730608817E7,7107789.741402117,0.0
-7880767.683174726,6442742.972883598,11667.008156479733,2.3541096567981523E7,7111140.806216931,0.0
-7880767.683174733,6243035.431216932,12378.102326883323,2.5172245676462274E7,7111140.806216931,0.0
-7880767.683174782,4557820.176587301,13337.218918811566,2.6985197603545733E7,7111140.806216931,0.0
-7880767.683174733,4898473.996031746,14105.546273071652,2.8247291770404022E7,7111909.093253968,0.0
-7880767.683174768,5534603.07936508,15506.039546614253,3.0074248230168715E7,7107021.45436508,0.0
-7880767.6831747405,5606584.514550266,16228.30860491022,3.1456029178013097E7,7107021.454365079,0.0
-7880767.683174721,6787962.597883598,16976.510398632192,3.310042733905619E7,7111140.806216931,0.0
