const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_tacticsMu,const_tacticsSigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
1.0,14.610262687373046,11.898046483856039,3.0,8.0,802774.1630014643,573500.0248440623,0.7681016526761588,0.1541598884867177,5.0,4183.148808215539,966.7940173093417,0.0,0.0,0.0,0.0,-4.370287291199997,57.025598002909675,0.0,0.0
1.0,14.610262687373046,11.898046483856039,3.0,8.0,802774.1630014643,573500.0248440623,0.7681016526761588,0.1541598884867177,5.0,-7704624.184525117,4271845.0573177235,1.0,0.0,1587065.3333333335,899133.8097366573,-4.370287291199997,57.025598002909675,0.0,0.0
1.0,14.610262687373046,11.898046483856039,3.0,8.0,802774.1630014643,573500.0248440623,0.7681016526761588,0.1541598884867177,5.0,-1.3656118517858451E7,7643596.720593047,1.0,0.0,1757311.8333333333,899133.8097366573,340488.6297127088,57.02559800290975,2154078.1666666665,1123917.2621708217
1.0,14.610262687373046,11.898046483856039,3.0,8.0,802774.1630014643,573500.0248440623,0.7681016526761588,0.1541598884867177,5.0,-1.960761251785845E7,1.1015349295268737E7,1.0,0.0,1757311.8333333333,899133.8097366573,510735.12971270876,57.02559800290975,2154078.1666666665,1123917.2621708217
1.0,14.610262687373046,11.898046483856039,3.0,8.0,802774.1630014643,573500.0248440623,0.7681016526761588,0.1541598884867177,5.0,-2.3405026851191785E7,1.32631840299681E7,1.0,0.0,1587065.3333333335,899133.8097366573,680981.6297127088,57.02559800288765,2154078.1666666665,1123917.2621708217
1.0,14.610262687373046,11.898046483856039,3.0,8.0,802774.1630014643,573500.0248440623,0.7681016526761588,0.1541598884867177,5.0,-2.935652151785845E7,1.6634935360900955E7,1.0,0.0,1587065.3333333335,899133.8097366573,851228.1297127088,57.02559800288765,2154078.1666666665,1123917.2621708217
1.0,14.610262687373046,11.898046483856039,3.0,8.0,802774.1630014643,573500.0248440623,0.7681016526761588,0.1541598884867177,5.0,-3.547826251785845E7,2.0006687357811324E7,1.0,0.0,1587065.3333333335,899133.8097366573,1021474.6297127088,57.02559800288765,2154078.1666666665,1123917.2621708217
1.0,14.610262687373046,11.898046483856039,3.0,8.0,802774.1630014643,573500.0248440623,0.7681016526761588,0.1541598884867177,5.0,-4.142975685119179E7,2.3378439599748906E7,1.0,0.0,1587065.3333333335,899133.8097366573,1191721.1297127088,57.025598002881594,2154078.1666666665,1123917.2621708217
1.0,14.610262687373046,11.898046483856039,3.0,8.0,802774.1630014643,573500.0248440623,0.7681016526761588,0.1541598884867177,5.0,-4.738125151785845E7,2.6750191719196066E7,1.0,0.0,1757311.8333333333,899133.8097366573,1532214.1297127088,57.025598002881594,2154078.1666666665,1123917.2621708217
1.0,14.610262687373046,11.898046483856039,3.0,8.0,802774.1630014643,573500.0248440623,0.7681016526761588,0.1541598884867177,5.0,-5.117866585119178E7,2.899802566554177E7,1.0,0.0,1587065.3333333335,899133.8097366573,1702460.6297127088,57.025598002881594,2154078.1666666665,1123917.2621708217
