const_price,const_units
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
7806723.141487276,2.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2557612.1381572215,585.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
2255328.2508312007,261.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7401958.381894361,196.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
7587862.438786787,556.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
202433.73925546126,627.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
9182625.064158894,544.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
7055203.717087742,42.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
4378577.548317562,647.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
1048060.5770933524,616.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
7410169.097673512,459.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
8666534.170248762,674.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
6454948.187416981,710.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
5956625.693839583,797.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
6316765.830929996,14.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
9815747.012302041,772.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
3215713.557356382,218.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
5520857.444331489,655.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
3957410.5021751663,631.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
6443307.431687775,736.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
708837.06891828,711.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
2243560.5600847765,298.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
6015631.142884778,720.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
5585736.004252123,560.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
8956602.077681793,408.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
3261818.8765272726,617.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
2645182.205833275,937.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
8868412.009112027,715.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6254625.593062926,746.0
6935057.803134632,202.0
6935057.803134632,202.0
6935057.803134632,202.0
6935057.803134632,202.0
6935057.803134632,202.0
6935057.803134632,202.0
6935057.803134632,202.0
6935057.803134632,202.0
6935057.803134632,202.0
6935057.803134632,202.0
6935057.803134632,202.0
