const_itersMu,const_itersSigma,const_number,const_produced,const_required,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
12.40913053730181,10.082485524834354,4.0,3.0,1.0,337187.9578279454,323117.6510863668,13.0,6703.068746608122,2500.7653353085348,0.0,0.0,0.0,0.0,35.92455405755416,25.542904899614975,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.353572646184569,3.345045317337856,6.0,18.0,12.0,96334.40491391017,990921.3178714232,2.0,7238.866047408794,7174.346971374677,0.0,0.0,0.0,0.0,69.65112678291315,49.6632668417024,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
11.926677730085192,17.010448492012188,2.0,11.0,12.0,163590.12596473788,430744.60999748606,19.0,5437.702373716865,4403.695733438434,0.0,0.0,0.0,0.0,83.62017220097694,30.50403426238358,0.0,0.0
7.344879455382052,0.10770211381762484,6.0,17.0,15.0,713673.3810567508,192558.7464874773,8.0,3240.4220902270376,1409.0064818811475,0.0,0.0,0.0,0.0,69.86444787811587,12.315519817118588,0.0,0.0
7.344879455382052,0.10770211381762484,6.0,17.0,15.0,713673.3810567508,192558.7464874773,8.0,3240.4220902270376,1409.0064818811475,0.0,0.0,0.0,0.0,69.86444787811587,12.315519817118588,0.0,0.0
7.344879455382052,0.10770211381762484,6.0,17.0,15.0,713673.3810567508,192558.7464874773,8.0,3240.4220902270376,1409.0064818811475,0.0,0.0,0.0,0.0,69.86444787811587,12.315519817118588,0.0,0.0
7.344879455382052,0.10770211381762484,6.0,17.0,15.0,713673.3810567508,192558.7464874773,8.0,3240.4220902270376,1409.0064818811475,0.0,0.0,0.0,0.0,69.86444787811587,12.315519817118588,0.0,0.0
7.344879455382052,0.10770211381762484,6.0,17.0,15.0,713673.3810567508,192558.7464874773,8.0,3240.4220902270376,1409.0064818811475,0.0,0.0,0.0,0.0,69.86444787811587,12.315519817118588,0.0,0.0
7.344879455382052,0.10770211381762484,6.0,17.0,15.0,713673.3810567508,192558.7464874773,8.0,3240.4220902270376,1409.0064818811475,0.0,0.0,0.0,0.0,69.86444787811587,12.315519817118588,0.0,0.0
7.344879455382052,0.10770211381762484,6.0,17.0,15.0,713673.3810567508,192558.7464874773,8.0,3240.4220902270376,1409.0064818811475,0.0,0.0,0.0,0.0,69.86444787811587,12.315519817118588,0.0,0.0
7.344879455382052,0.10770211381762484,6.0,17.0,15.0,713673.3810567508,192558.7464874773,8.0,3240.4220902270376,1409.0064818811475,0.0,0.0,0.0,0.0,69.86444787811587,12.315519817118588,0.0,0.0
7.344879455382052,0.10770211381762484,6.0,17.0,15.0,713673.3810567508,192558.7464874773,8.0,3240.4220902270376,1409.0064818811475,0.0,0.0,0.0,0.0,69.86444787811587,12.315519817118588,0.0,0.0
7.344879455382052,0.10770211381762484,6.0,17.0,15.0,713673.3810567508,192558.7464874773,8.0,3240.4220902270376,1409.0064818811475,0.0,0.0,0.0,0.0,69.86444787811587,12.315519817118588,0.0,0.0
7.344879455382052,0.10770211381762484,6.0,17.0,15.0,713673.3810567508,192558.7464874773,8.0,3240.4220902270376,1409.0064818811475,0.0,0.0,0.0,0.0,69.86444787811587,12.315519817118588,0.0,0.0
