const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
13.0,11.459716124558481,1.8458172512702675,2.0,4.0,365846.75002595305,480238.800401424,15.0,-1.3744861173827656E10,1.3741988357741688E10,374.5,373.5,3.057056625E8,3.053965305E8,1.4878371098363819E7,1.4365271355783043E7,3.0074685625E7,2.9046419E7
13.0,11.459716124558481,1.8458172512702675,2.0,4.0,365846.75002595305,480238.800401424,15.0,-1.6736487807827656E10,1.6732928031741688E10,374.5,373.5,1.0602131575E9,1.0597322855E9,1.7246278598363817E7,1.6733178855783043E7,3.0074685625E7,2.9046419E7
13.0,11.459716124558481,1.8458172512702675,2.0,4.0,365846.75002595305,480238.800401424,15.0,-1.9724826763327656E10,1.9720580027241688E10,374.5,373.5,1.8114318875E9,1.8112944955E9,1.9870709410863817E7,1.935760966828304E7,3.0074685625E7,2.9046419E7
13.0,11.459716124558481,1.8458172512702675,2.0,4.0,365846.75002595305,480238.800401424,15.0,-2.2690180521827656E10,2.2685246825741688E10,374.5,373.5,3.057056625E8,3.053965305E8,2.4350001098363817E7,2.3836901355783045E7,3.0074685625E7,2.9046419E7
13.0,11.459716124558481,1.8458172512702675,2.0,4.0,365846.75002595305,480238.800401424,15.0,-2.5681807156827656E10,2.5676186500741688E10,374.5,373.5,1.0602131575E9,1.0597322855E9,2.6717908598363817E7,2.6204808855783045E7,3.0074685625E7,2.9046419E7
13.0,11.459716124558481,1.8458172512702675,2.0,4.0,365846.75002595305,480238.800401424,15.0,-2.8670146112327656E10,2.8663838496241688E10,374.5,373.5,1.8114318875E9,1.8112944955E9,2.9342339410863817E7,2.8829239668283045E7,3.0074685625E7,2.9046419E7
13.0,11.459716124558481,1.8458172512702675,2.0,4.0,365846.75002595305,480238.800401424,15.0,-3.1635499871327656E10,3.1628505295241688E10,374.5,373.5,3.057056625E8,3.053965305E8,3.382163109836382E7,3.3308531355783045E7,3.0074685625E7,2.9046419E7
13.0,11.459716124558481,1.8458172512702675,2.0,4.0,365846.75002595305,480238.800401424,15.0,-3.462712650482765E10,3.4619444968741684E10,374.5,373.5,1.0602131575E9,1.0597322855E9,3.618953859836382E7,3.5676438855783045E7,3.0074685625E7,2.9046419E7
13.0,11.459716124558481,1.8458172512702675,2.0,4.0,365846.75002595305,480238.800401424,15.0,-3.761546545982765E10,3.7607096963741684E10,374.5,373.5,1.8114318875E9,1.8112944955E9,3.881396941086382E7,3.8300869668283045E7,3.0074685625E7,2.9046419E7
13.0,11.459716124558481,1.8458172512702675,2.0,4.0,365846.75002595305,480238.800401424,15.0,-4.058081921732765E10,4.0571763761241684E10,374.5,373.5,3.057056625E8,3.053965305E8,4.329326109836382E7,4.2780161355783045E7,3.0074685625E7,2.9046419E7
13.0,11.459716124558481,1.8458172512702675,2.0,4.0,365846.75002595305,480238.800401424,15.0,-4.357244585232765E10,4.3562703436241684E10,374.5,373.5,1.0602131575E9,1.0597322855E9,4.566116859836382E7,4.5148068855783045E7,3.0074685625E7,2.9046419E7
13.0,11.459716124558481,1.8458172512702675,2.0,4.0,365846.75002595305,480238.800401424,15.0,-4.656078480832765E10,4.6550355432241684E10,374.5,373.5,1.8114318875E9,1.8112944955E9,4.828559941086382E7,4.7772499668283045E7,3.0074685625E7,2.9046419E7
13.0,11.459716124558481,1.8458172512702675,2.0,4.0,365846.75002595305,480238.800401424,15.0,-4.952613856582765E10,4.9515022229741684E10,374.5,373.5,3.057056625E8,3.053965305E8,5.276489109836382E7,5.2251791355783045E7,3.0074685625E7,2.9046419E7
13.0,11.459716124558481,1.8458172512702675,2.0,4.0,365846.75002595305,480238.800401424,15.0,-5.251776519882765E10,5.2505961902741684E10,374.5,373.5,1.0602131575E9,1.0597322855E9,5.513279859836382E7,5.4619698855783045E7,3.0074685625E7,2.9046419E7
13.0,11.459716124558481,1.8458172512702675,2.0,4.0,365846.75002595305,480238.800401424,15.0,-5.550610415432765E10,5.5493613898241684E10,374.5,373.5,1.8114318875E9,1.8112944955E9,5.775722941086382E7,5.7244129668283045E7,3.0074685625E7,2.9046419E7
