const_price,const_units
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
2863093.1935683344,190.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
1248924.7147363408,457.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
9383115.119557206,1.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
4484723.757847775,238.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
7970032.949623477,941.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
758869.7425119111,410.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
6375046.820852806,409.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
444426.460147167,572.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
867193.1809223598,118.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1644182.9781766646,834.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
1389992.6820968844,609.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
7539082.393709687,235.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
3842744.2521741036,253.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
7363761.115920184,939.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
2077501.9905468845,333.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
8210348.855548706,196.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
9042527.292949146,23.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
1727984.9924393015,153.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
3570875.9716662,288.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
7929950.129866237,494.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
3908774.8938182346,609.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
8342857.612533927,214.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
2202569.381934256,300.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
9033045.49538292,703.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
8315260.065327676,227.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
7324107.843347864,329.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
6124028.787535907,846.0
