,mean,sd
Farm.const_itersMu,11.383736864246098,5.276320792078346
Farm.const_itersSigma,9.054713817786984,5.597958644469185
Farm.const_number,3.2,1.2492078183357314
Farm.const_produced,10.766666666666667,5.242904879238872
Farm.const_required,10.116666666666667,5.71377907454071
Farm.const_salaryMu,596135.3503871012,296651.37693135685
Farm.const_salarySigma,498490.31504069775,294074.86241274315
Farm.const_time,9.766666666666667,5.242904879238863
