const_itersMu,const_itersSigma,const_number,const_produced,const_required,const_salaryMu,const_salarySigma,const_tacticsMu,const_tacticsSigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-4020.1814599753316,5175.086023551435,0.0,0.0,0.0,0.0,58.44139681417626,12.274253926230912,0.0,0.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938071218145998E7,1779432.9139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,0.0,0.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938070918145998E7,1779432.9139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938070768145998E7,1779433.4139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938070518145998E7,1779433.9139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938070368145998E7,1779434.4139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938069968145998E7,1779433.4139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938069768145998E7,1779433.4139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938069568145998E7,1779433.4139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938069268145998E7,1779433.4139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938069118145998E7,1779433.9139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938068818145998E7,1779435.9139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938068668145998E7,1779436.4139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938068418145998E7,1779435.9139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938068118145998E7,1779435.9139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938068118145998E7,1779435.9139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938067718145998E7,1779436.9139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938067618145998E7,1779436.9139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
19.415853926863523,17.961626752803696,2.0,19.0,8.0,644788.5958150949,324073.88648768736,0.8363216711087901,0.7037761575437599,5.0,-7.938067418145998E7,1779437.9139764458,1.0,0.0,2433716.0,1784608.0,58.44139681417626,12.274253926230912,3042145.0,2230760.0
