const_itersMu,const_itersSigma,const_number,const_produced,const_required,const_salaryMu,const_salarySigma,const_tacticsMu,const_tacticsSigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
17.898284435359116,16.88508139982911,4.0,18.0,10.0,402681.1896167157,955417.9008472357,0.9837909245727681,0.09714398481230535,6.0,-5.714937707260338E8,8.18659267186553E8,5.75,8.227241335952167,1.125350225E7,1.4988707753402798E7,-4.684221176675434,27.6335059775364,0.0,0.0
17.898284435359116,16.88508139982911,4.0,18.0,10.0,402681.1896167157,955417.9008472357,0.9837909245727681,0.09714398481230535,6.0,-5.679601467260338E8,8.13692333878006E8,5.75,8.227241335952167,7719878.25,1.0004750557664704E7,-4.684221176675434,27.6335059775364,2.1201744E7,2.992512257764369E7
17.898284435359116,16.88508139982911,4.0,18.0,10.0,402681.1896167157,955417.9008472357,0.9837909245727681,0.09714398481230535,6.0,-5.644265227260338E8,8.087256539725448E8,5.75,8.227241335952167,4186254.25,5027865.093334067,-4.684221176675434,27.6335059775364,2.1201744E7,2.992512257764369E7
17.898284435359116,16.88508139982911,4.0,18.0,10.0,402681.1896167157,955417.9008472357,0.9837909245727681,0.09714398481230535,6.0,-5.608928987260338E8,8.037592321677406E8,5.75,8.227241335952167,652630.25,463185.8632797287,-4.684221176675434,27.6335059775364,2.1201744E7,2.992512257764369E7
17.898284435359116,16.88508139982911,4.0,18.0,10.0,402681.1896167157,955417.9008472357,0.9837909245727681,0.09714398481230535,6.0,-5.746452372260338E8,8.287332385851538E8,5.75,8.227241335952167,1.440496875E7,2.495013775644194E7,-4.684221176675434,27.6335059775364,2.1201744E7,2.992512257764369E7
17.898284435359116,16.88508139982911,4.0,18.0,10.0,402681.1896167157,955417.9008472357,0.9837909245727681,0.09714398481230535,6.0,-5.750273947260338E8,8.23626449313694E8,5.75,8.227241335952167,1.478712625E7,1.997444383666895E7,-4.684221176675434,27.6335059775364,2.1201744E7,2.992512257764369E7
17.898284435359116,16.88508139982911,4.0,18.0,10.0,402681.1896167157,955417.9008472357,0.9837909245727681,0.09714398481230535,6.0,-5.714937707260338E8,8.18659267186553E8,5.75,8.227241335952167,1.125350225E7,1.4988707753402798E7,-4.684221176675434,27.6335059775364,2.1201744E7,2.992512257764369E7
17.898284435359116,16.88508139982911,4.0,18.0,10.0,402681.1896167157,955417.9008472357,0.9837909245727681,0.09714398481230535,6.0,-5.679601467260338E8,8.13692333878006E8,5.75,8.227241335952167,7719878.25,1.0004750557664704E7,-4.684221176675434,27.6335059775364,2.1201744E7,2.992512257764369E7
17.898284435359116,16.88508139982911,4.0,18.0,10.0,402681.1896167157,955417.9008472357,0.9837909245727681,0.09714398481230535,6.0,-5.644265227260338E8,8.087256539725448E8,5.75,8.227241335952167,4186254.25,5027865.093334067,-4.684221176675434,27.6335059775364,2.1201744E7,2.992512257764369E7
17.898284435359116,16.88508139982911,4.0,18.0,10.0,402681.1896167157,955417.9008472357,0.9837909245727681,0.09714398481230535,6.0,-5.608928987260338E8,8.037592321677406E8,5.75,8.227241335952167,652630.25,463185.8632797287,-4.684221176675434,27.6335059775364,2.1201744E7,2.992512257764369E7
