const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_tacticsMu,const_tacticsSigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-4.818086595710039E8,7.914771230592763E8,141.59999999999997,221.18914982430763,4.7117150800000006E8,7.70543727832818E8,77.95781491470484,67.25166834834017,0.0,0.0
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-1.2985598091710038E9,2.1060739262792666E9,141.59999999999997,216.1236683012761,1.2470914783999999E9,2.0051415912116528E9,77.95781491470484,67.25166834834017,0.0,0.0
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-2.1134863819710038E9,3.3880093953298097E9,141.59999999999997,214.98241788574245,4.907284979739131E8,7.787876136266019E8,1.6961473157814912E7,3.392283558275247E7,0.0,0.0
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-2.926966891771004E9,4.644503360790301E9,141.59999999999997,209.08141954750548,1.2367295653681157E9,1.9576963358132374E9,1.6961473157814912E7,3.392283558275247E7,0.0,0.0
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-3.619339741571004E9,5.650567121113043E9,141.59999999999997,208.72335758127312,5.2253877052463806E8,7.896818278228153E8,5.08842635578149E7,1.0176841638272807E8,1.0370698769275372E8,2.074139753855074E8
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-4.427547551371003E9,6.864708515937465E9,141.59999999999997,201.51585545559436,1.2222030671420293E9,1.9093397605266428E9,5.08842635578149E7,1.0176841638272807E8,4.913587531014492E7,9.827175062028985E7
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-5.017201762171003E9,7.60500629643629E9,141.59999999999997,190.95716797229687,5.2238556906214947E8,7.151105781790009E8,8.480705395781472E7,1.6961399718272284E8,1.6089349450434807E8,3.217869890086962E8
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-5.822327902371003E9,8.72389462723831E9,141.59999999999997,190.95716797229687,1.207902166062149E9,1.7866433019289963E9,8.480705395781472E7,1.6961399718272284E8,1.6089349450434807E8,3.217869890086962E8
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-6.375578290971004E9,9.365337057850683E9,141.59999999999997,190.95716797229687,5.117329912000001E8,6.959059534623027E8,1.0176844915781507E8,2.0353678758272234E8,2.5187573906214958E8,5.037514781242991E8
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-7.180704431171003E9,1.048861514242966E10,141.59999999999997,190.95716797229687,1.1972495882E9,1.7663736776245546E9,1.0176844915781507E8,2.0353678758272234E8,2.5187573906214958E8,5.037514781242991E8
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-7.816349735371003E9,1.1293210646033648E10,141.59999999999997,190.95716797229687,5.286943864000004E8,7.265394298044156E8,1.356912395578157E8,2.7138236838272214E8,2.516286131728189E8,5.032572263456378E8
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-8.618343250371004E9,1.2412296486507353E10,141.59999999999997,190.95716797229687,1.2142109833999999E9,1.7986589452036529E9,1.356912395578157E8,2.7138236838272214E8,2.516286131728189E8,5.032572263456378E8
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-9.114375906571003E9,1.2959992647112823E10,141.59999999999997,190.95716797229687,5.286943863999999E8,7.265394298044147E8,1.6961402995781553E8,3.3922794918272084E8,3.0909347239999974E8,6.181869447999994E8
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-9.919502046771004E9,1.4086054390662144E10,141.59999999999997,190.95716797229687,1.2142109833999999E9,1.7986589452036529E9,1.6961402995781553E8,3.3922794918272084E8,3.0909347239999974E8,6.181869447999994E8
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-1.0415534695371004E10,1.4639254436734495E10,141.59999999999997,190.95716797229687,5.117329912000001E8,6.959059534623027E8,1.8657542515781587E8,3.7315073958272123E8,3.0909347240000063E8,6.181869448000013E8
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-1.1220660835571003E10,1.5765699677441853E10,141.59999999999997,190.95716797229687,1.1972495882E9,1.7663736776245546E9,1.8657542515781587E8,3.7315073958272123E8,3.0909347240000063E8,6.181869448000013E8
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-1.1856306139771004E10,1.6579680012153639E10,141.59999999999997,190.95716797229687,5.286943864000004E8,7.265394298044156E8,2.2049821555781612E8,4.409963203827212E8,3.0884634651066995E8,6.176926930213399E8
7.0,6.402553637094095,5.550156203385774,5.0,10.0,380297.02009693807,761361.6339412001,0.7296104167698269,0.1111853549966706,10.0,-1.2658299654771004E10,1.7700400020514603E10,141.59999999999997,190.95716797229687,1.2142109833999999E9,1.7986589452036529E9,2.2049821555781612E8,4.409963203827212E8,3.0884634651066995E8,6.176926930213399E8
