const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_tacticsMu,const_tacticsSigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,8019.898505026266,2570.5549388019363,0.0,0.0,0.0,0.0,32.621033355047686,71.39489697882675,0.0,0.0
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-1378997.434828307,1142623.3230383175,1.0,0.0,1387017.3333333333,1140693.0271506975,32.621033355047686,71.39489697882675,0.0,0.0
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-3112769.1014949735,2568488.9057594095,1.0,0.0,3120789.0,2566559.3110890696,32.621033355047686,71.39489697882675,0.0,0.0
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-4846540.7681616405,3994354.9891079604,1.0,0.0,1387017.3333333333,1140693.0271506975,32.621033355047686,71.39489697882675,0.0,0.0
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-6580312.4348283075,5420221.177992517,1.0,0.0,3120789.0,2566559.3110890696,32.621033355047686,71.39489697882675,0.0,0.0
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-2.0608648101494975E7,4918184.689823631,1.0,0.0,5724782.125603865,2510448.7218260537,4337797.413303887,3246024.063346799,0.0,0.0
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-2.234241976816164E7,6230968.437420841,1.0,0.0,7458553.792270532,2160676.2317229263,4337797.413303887,3246024.063346799,0.0,0.0
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-2.6536937101494975E7,1.0062364459710812E7,1.0,0.0,9343815.417176325,1140693.0271506975,1.2294595497146877E7,3246024.063346799,5407618.125603865,4389014.403063043
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-2.827070876816164E7,1.1477810811800616E7,1.0,0.0,1.107758708384299E7,2566559.3110890696,1.2294595497146877E7,3246024.063346799,5407618.125603865,4389014.403063043
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-2.6435300101494975E7,1.0062364459710812E7,1.0,0.0,9255381.161324458,1140693.027150698,2.0162959325138003E7,3246024.063346799,1.1424341417176325E7,2851732.567876745
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-2.816907176816164E7,1.1477810811800616E7,1.0,0.0,1.0989152827991124E7,2566559.31108907,2.0162959325138003E7,3246024.063346799,1.1424341417176325E7,2851732.567876745
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-2.6469659101494975E7,1.0062364459710812E7,1.0,0.0,9242178.478771444,1140693.0271506975,2.801812047057611E7,3246024.063346799,1.1335907161324456E7,2851732.5678767445
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-2.820343076816164E7,1.1477810811800616E7,1.0,0.0,1.0975950145438112E7,2566559.3110890696,2.801812047057611E7,3246024.063346799,1.1335907161324456E7,2851732.5678767445
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-2.6459825101494975E7,1.0062364459710812E7,1.0,0.0,9289740.24166231,1140693.0271506973,3.592084337890509E7,3246024.063346799,1.1322704478771444E7,2851732.5678767427
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-2.819359676816164E7,1.1477810811800616E7,1.0,0.0,1.1023511908328976E7,2566559.311089069,3.592084337890509E7,3246024.063346799,1.1322704478771444E7,2851732.5678767427
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-2.640236276816164E7,1.0062364793692922E7,1.0,0.0,9232345.324578315,1140693.0271506975,4.3766171370150074E7,3246024.063346798,1.1370266241662309E7,2851732.5678767427
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-2.8136134434828304E7,1.1477811151066264E7,1.0,0.0,1.0966116991244983E7,2566559.3110890696,4.3766171370150074E7,3246024.063346798,1.1370266241662309E7,2851732.5678767427
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-2.6459757434828307E7,1.0062364338589687E7,1.0,0.0,9232277.922576178,1140693.0271506975,5.161143195939291E7,3246024.063346798,1.1312871324578315E7,2851732.5678767427
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-2.8193529101494975E7,1.1477810697988946E7,1.0,0.0,1.0966049589242844E7,2566559.3110890696,5.161143195939291E7,3246024.063346798,1.1312871324578315E7,2851732.5678767427
6.0,10.839206633257648,0.7343940025695317,3.0,7.0,125848.93757349106,565753.14836977,0.16306351110042328,0.9658720244068276,10.0,-2.645982376816164E7,1.0062365006553946E7,1.0,0.0,9289740.24166231,1140693.0271506973,5.951415486772189E7,3246024.063346798,1.1312803922576178E7,2851732.567876744
6.0,4.255888860444886,9.28073428600988,3.0,9.0,1001942.1019152165,758820.9498668256,0.9526986549457842,0.6028287483301107,14.0,9367.411383607534,172.03857354173485,0.0,0.0,0.0,0.0,7.905601456730037,13.592547304038048,0.0,0.0
6.0,4.255888860444886,9.28073428600988,3.0,9.0,1001942.1019152165,758820.9498668256,0.9526986549457842,0.6028287483301107,14.0,-4742333.9219497265,829691.1211156822,1.0,0.0,4751701.333333333,829619.1442749833,7.905601456730037,13.592547304038048,0.0,0.0
6.0,4.255888860444886,9.28073428600988,3.0,9.0,1001942.1019152165,758820.9498668256,0.9526986549457842,0.6028287483301107,14.0,-1.0681960588616392E7,1866715.0432844202,1.0,0.0,1.0691328E7,1866643.0746187125,7.905601456730037,13.592547304038048,0.0,0.0
6.0,4.255888860444886,9.28073428600988,3.0,9.0,1001942.1019152165,758820.9498668256,0.9526986549457842,0.6028287483301107,14.0,-2.2104676255283058E7,2855605.5758750173,1.0,0.0,5483088.705,49934.3853565514,5483096.610601457,49946.34977456452,0.0,0.0
6.0,4.255888860444886,9.28073428600988,3.0,9.0,1001942.1019152165,758820.9498668256,0.9526986549457842,0.6028287483301107,14.0,-3.3527391921949722E7,3844526.027333025,1.0,0.0,1.1422715371666666E7,988948.7668308292,5483096.610601457,49946.34977456452,0.0,0.0
6.0,4.255888860444886,9.28073428600988,3.0,9.0,1001942.1019152165,758820.9498668256,0.9526986549457842,0.6028287483301107,14.0,-3.9467018588616386E7,4881530.980689755,1.0,0.0,1.7362342038333334E7,2025927.7253156418,5483096.610601457,49946.34977456452,0.0,0.0
6.0,4.255888860444886,9.28073428600988,3.0,9.0,1001942.1019152165,758820.9498668256,0.9526986549457842,0.6028287483301107,14.0,-2.3292601255283058E7,3063007.896141714,1.0,0.0,6671014.038333334,159786.43815763586,1.0966185315601457E7,99880.73492281705,2.211404337166667E7,2855534.40992465
6.0,4.255888860444886,9.28073428600988,3.0,9.0,1001942.1019152165,758820.9498668256,0.9526986549457842,0.6028287483301107,14.0,-3.471531692194972E7,4051925.7870483096,1.0,0.0,1.2610640705000002E7,1196338.3213943318,1.0966185315601457E7,99880.73492281705,2.211404337166667E7,2855534.40992465
6.0,4.255888860444886,9.28073428600988,3.0,9.0,1001942.1019152165,758820.9498668256,0.9526986549457842,0.6028287483301107,14.0,-4.0654943588616386E7,5088932.445429972,1.0,0.0,1.8550267371666666E7,2233328.5286462493,1.0966185315601457E7,99880.73492281705,2.211404337166667E7,2855534.40992465
6.0,4.255888860444886,9.28073428600988,3.0,9.0,1001942.1019152165,758820.9498668256,0.9526986549457842,0.6028287483301107,14.0,-2.9998924255283058E7,3270410.4714913843,1.0,0.0,7858939.371666666,366883.44111681555,1.6449274020601457E7,149815.1202099247,2.211404337166667E7,2855534.40992465
