const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_tacticsMu,const_tacticsSigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
5.0,1.4515886976105796,17.68716145656374,6.0,19.0,320144.8126191824,641790.0353422046,0.08159644790600085,0.5001660482270309,7.0,-2766977.982755015,1187250.475709602,0.9999999999999999,1.1102230246251564E-16,2777942.6666666665,1183429.3537741161,95.8890141715784,116.7111106523921,0.0,0.0
5.0,1.4515886976105796,17.68716145656374,6.0,19.0,320144.8126191824,641790.0353422046,0.08159644790600085,0.5001660482270309,7.0,-8571771.649421683,3069139.763228637,0.9999999999999999,1.1102230246251564E-16,1388971.3333333333,591714.6768870581,95.8890141715784,116.7111106523921,0.0,0.0
5.0,1.4515886976105796,17.68716145656374,6.0,19.0,320144.8126191824,641790.0353422046,0.08159644790600085,0.5001660482270309,7.0,-1.2044199982755017E7,4427637.056138923,0.9999999999999999,1.1102230246251564E-16,2332365.0,1453980.8759596874,2332460.8890141714,1453995.4214040663,0.0,0.0
5.0,1.4515886976105796,17.68716145656374,6.0,19.0,320144.8126191824,641790.0353422046,0.08159644790600085,0.5001660482270309,7.0,-1.7848993649421684E7,6396569.998835262,0.9999999999999999,1.1102230246251564E-16,5804793.333333333,2099829.590020634,2332460.8890141714,1453995.4214040663,0.0,0.0
5.0,1.4515886976105796,17.68716145656374,6.0,19.0,320144.8126191824,641790.0353422046,0.08159644790600085,0.5001660482270309,7.0,-1.4127655649421683E7,5274024.268709847,0.9999999999999999,1.1102230246251564E-16,4415822.0,1722209.4387945386,4664825.889014171,2907976.295058042,7193764.666666667,2559846.8276181207
7.0,2.2844939890804383,2.5185947004600417,2.0,5.0,807801.1627438316,854548.2288705484,0.6518785339604974,0.2864848643372726,5.0,-6221868.8702625735,3297548.180084527,1.0,0.0,4743788.0,1806348.0,68.68691569177905,6.265736827524776,0.0,0.0
7.0,2.2844939890804383,2.5185947004600417,2.0,5.0,807801.1627438316,854548.2288705484,0.6518785339604974,0.2864848643372726,5.0,-1.3640643870262574E7,7044523.1800845275,1.0,0.0,6232828.0,3295388.0,1489108.6869156917,1489046.2657368274,0.0,0.0
7.0,2.2844939890804383,2.5185947004600417,2.0,5.0,807801.1627438316,854548.2288705484,0.6518785339604974,0.2864848643372726,5.0,-1.5476543870262574E7,5208623.1800845275,1.0,0.0,6232828.0,3295388.0,2978148.686915692,2978086.2657368276,5582875.0,5582875.0
7.0,2.2844939890804383,2.5185947004600417,2.0,5.0,807801.1627438316,854548.2288705484,0.6518785339604974,0.2864848643372726,5.0,-1.7312443870262574E7,3372723.1800845275,1.0,0.0,6232828.0,3295388.0,4467188.686915692,4467126.265736828,5582875.0,5582875.0
7.0,2.2844939890804383,2.5185947004600417,2.0,5.0,807801.1627438316,854548.2288705484,0.6518785339604974,0.2864848643372726,5.0,-2.063738387026257E7,1538285.1800845284,1.0,0.0,7721868.0,3296850.0,7445268.686915692,5957628.265736828,5582875.0,5582875.0
6.0,9.089836193509242,14.7952357061078,3.0,18.0,575798.095181407,56857.01604103586,0.6590479749380632,0.6007968962643218,4.0,-6.1029867961805284E7,4.833355917328306E7,38.666666666666664,26.637484032009397,5.542251E7,4.588544066774392E7,241957.00000000003,313558.8083310689,0.0,0.0
6.0,9.089836193509242,14.7952357061078,3.0,18.0,575798.095181407,56857.01604103586,0.6590479749380632,0.6007968962643218,4.0,-1.6599390996180528E8,1.2316935348824376E8,37.33333333333333,25.69478978746902,2.6873546E7,3.640754695014467E7,645152.0000000001,854960.3242069191,2767666.0,2330180.918768898
6.0,9.089836193509242,14.7952357061078,3.0,18.0,575798.095181407,56857.01604103586,0.6590479749380632,0.6007968962643218,4.0,-2.690173589618053E8,1.973948550168877E8,37.33333333333333,25.69478978746902,1.3525576E7,1.75195916847731E7,967708.0000000001,1282440.4863103784,3791713.333333333,3678853.3850417156
6.0,9.089836193509242,14.7952357061078,3.0,18.0,575798.095181407,56857.01604103586,0.6590479749380632,0.6007968962643218,4.0,-3.718795302951386E8,2.716714485710704E8,37.33333333333333,25.69478978746902,3.4791842E7,3.028211190472055E7,1290263.9999999998,1709920.648413838,3791713.333333333,3678853.3850417156
6.0,9.089836193509242,14.7952357061078,3.0,18.0,575798.095181407,56857.01604103586,0.6590479749380632,0.6007968962643218,4.0,-4.73061017628472E8,3.463643941809063E8,37.33333333333333,25.69478978746902,5.3696856E7,4.455233862655804E7,1729455.9999999998,2273918.373458467,3791713.333333333,3678853.3850417156
18.0,2.8931216533364634,4.357921474956918,6.0,2.0,186971.46780922174,479929.8993963899,0.11407590071860008,0.04087664688851789,11.0,-2247107.8373291665,2666349.134464562,24.166666666666668,51.802241478745124,2245748.333333333,2669107.9234531815,-0.29030152310093804,52.821178170151725,0.0,0.0
18.0,2.8931216533364634,4.357921474956918,6.0,2.0,186971.46780922174,479929.8993963899,0.11407590071860008,0.04087664688851789,11.0,-9900814.503995834,1.6683612688600697E7,24.166666666666668,51.802241478745124,9899455.0,1.668629773207511E7,-0.29030152310093804,52.821178170151725,0.0,0.0
18.0,2.8931216533364634,4.357921474956918,6.0,2.0,186971.46780922174,479929.8993963899,0.11407590071860008,0.04087664688851789,11.0,-1.75545211706625E7,3.0749473323422316E7,24.166666666666668,51.802241478745124,715007.0,613919.9054819774,-0.29030152310093804,52.821178170151725,0.0,0.0
