const_itersMu,const_itersSigma,const_number,const_produced,const_required,const_salaryMu,const_salarySigma,const_tacticsMu,const_tacticsSigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
12.275773476497776,4.040988034179529,2.0,5.0,1.0,817437.9198525955,729888.8307717633,0.17878837955830562,0.7788419719112449,15.0,-1.0124809105999958E7,1128966.8269979432,1.0,0.0,2781516.0,1131904.0,1.4574755578500085,24.845774720895825,0.0,0.0
12.275773476497776,4.040988034179529,2.0,5.0,1.0,817437.9198525955,729888.8307717633,0.17878837955830562,0.7788419719112449,15.0,-1.3601704105999958E7,2543846.826997943,1.0,0.0,6258411.0,2546784.0,1.4574755578500085,24.845774720895825,0.0,0.0
12.275773476497776,4.040988034179529,2.0,5.0,1.0,817437.9198525955,729888.8307717633,0.17878837955830562,0.7788419719112449,15.0,-1.7078599105999958E7,3958726.826997943,1.0,0.0,9735306.0,3961664.0,1.4574755578500085,24.845774720895825,0.0,0.0
12.275773476497776,4.040988034179529,2.0,5.0,1.0,817437.9198525955,729888.8307717633,0.17878837955830562,0.7788419719112449,15.0,-1.0124809105999958E7,1128966.8269979432,1.0,0.0,2781516.0,1131904.0,1.4574755578500085,24.845774720895825,1.0430685E7,4244640.0
12.275773476497776,4.040988034179529,2.0,5.0,1.0,817437.9198525955,729888.8307717633,0.17878837955830562,0.7788419719112449,15.0,-1.3601704105999958E7,2543846.826997943,1.0,0.0,6258411.0,2546784.0,1.4574755578500085,24.845774720895825,1.0430685E7,4244640.0
2.9921483258152093,6.780711345703949,2.0,11.0,10.0,19904.56464525865,815794.7949767716,0.9466316042150883,0.23880279807416993,16.0,-2.1219187009369764E7,1585211.7454996035,1.0,0.0,2408876.0,1584972.0,79.96290197795416,0.7747043699612419,0.0,0.0
2.9921483258152093,6.780711345703949,2.0,11.0,10.0,19904.56464525865,815794.7949767716,0.9466316042150883,0.23880279807416993,16.0,-2.4230282009369764E7,3566426.7454996035,1.0,0.0,5419971.0,3566187.0,79.96290197795416,0.7747043699612419,0.0,0.0
2.9921483258152093,6.780711345703949,2.0,11.0,10.0,19904.56464525865,815794.7949767716,0.9466316042150883,0.23880279807416993,16.0,-2.7241377009369764E7,5547641.745499603,1.0,0.0,8431066.0,5547402.0,79.96290197795416,0.7747043699612419,0.0,0.0
2.9921483258152093,6.780711345703949,2.0,11.0,10.0,19904.56464525865,815794.7949767716,0.9466316042150883,0.23880279807416993,16.0,-2.061696550936977E7,1188968.2454996053,1.0,0.0,1806657.0,1188729.0,79.96290197795416,0.7747043699612419,9635504.0,6339887.999999999
2.9921483258152093,6.780711345703949,2.0,11.0,10.0,19904.56464525865,815794.7949767716,0.9466316042150883,0.23880279807416993,16.0,-2.362806050936977E7,3170183.2454996053,1.0,0.0,4817752.0,3169944.0,79.96290197795416,0.7747043699612419,9635504.0,6339887.999999999
10.379306829448755,18.396355113366777,4.0,12.0,19.0,473753.5703588826,627559.5313197371,0.35027397973516083,0.28598293706830114,15.0,-1.5295785203357106E8,1612740.5017780296,1.0,0.0,2776785.0,1612108.762532789,9.813106217996461,8.277077855445027,0.0,0.0
10.379306829448755,18.396355113366777,4.0,12.0,19.0,473753.5703588826,627559.5313197371,0.35027397973516083,0.28598293706830114,15.0,-1.5642883328357106E8,3627876.357465717,1.0,0.0,6247766.25,3627244.715698775,9.813106217996461,8.277077855445027,0.0,0.0
10.379306829448755,18.396355113366777,4.0,12.0,19.0,473753.5703588826,627559.5313197371,0.35027397973516083,0.28598293706830114,15.0,-1.5989981453357106E8,5643012.282772966,1.0,0.0,9718747.5,5642380.6688647615,9.813106217996461,8.277077855445027,0.0,0.0
10.379306829448755,18.396355113366777,4.0,12.0,19.0,473753.5703588826,627559.5313197371,0.35027397973516083,0.28598293706830114,15.0,-1.5295785078357106E8,1612741.2437100275,1.0,0.0,2776785.0,1612108.762532789,9.813106217996461,8.277077855445027,1.041294375E7,6045407.859497959
10.379306829448755,18.396355113366777,4.0,12.0,19.0,473753.5703588826,627559.5313197371,0.35027397973516083,0.28598293706830114,15.0,-1.5642883203357106E8,3627877.099384358,1.0,0.0,6247766.25,3627244.715698775,9.813106217996461,8.277077855445027,1.041294375E7,6045407.859497959
14.524995262757365,6.533893181224501,6.0,18.0,1.0,22780.967532811927,703334.6711089477,0.33653561604172577,0.1992673504843765,9.0,-4126613.9528308786,899200.0012489416,0.9999999999999999,1.1102230246251564E-16,2368174.666666667,898757.0479535736,54.26358456636865,0.44419151700366544,0.0,0.0
14.524995262757365,6.533893181224501,6.0,18.0,1.0,22780.967532811927,703334.6711089477,0.33653561604172577,0.1992673504843765,9.0,-1758439.119497545,4964.83766963211,0.9999999999999999,1.1102230246251564E-16,0.0,0.0,54.26358456636865,0.44419151700366544,5328393.0,2022203.3578955405
14.524995262757365,6.533893181224501,6.0,18.0,1.0,22780.967532811927,703334.6711089477,0.33653561604172577,0.1992673504843765,9.0,-4718657.452830878,1123886.4764900508,0.9999999999999999,1.1102230246251564E-16,2960218.3333333335,1123446.309941967,54.26358456636865,0.44419151700366544,5328393.0,2022203.3578955405
14.524995262757365,6.533893181224501,6.0,18.0,1.0,22780.967532811927,703334.6711089477,0.33653561604172577,0.1992673504843765,9.0,-2350482.786164212,225172.87644464945,0.9999999999999999,1.1102230246251564E-16,592043.6666666667,224689.2619883934,54.26358456636865,0.44419151700366544,5328393.0,2022203.3578955405
14.524995262757365,6.533893181224501,6.0,18.0,1.0,22780.967532811927,703334.6711089477,0.33653561604172577,0.1992673504843765,9.0,-5310701.119497545,1348573.9250183438,0.9999999999999999,1.1102230246251564E-16,3552262.0,1348135.5719303605,54.26358456636865,0.44419151700366544,5328393.0,2022203.3578955405
12.818686968131594,16.15243658377084,4.0,2.0,19.0,264622.1491056981,108192.20205660607,0.8701437175900368,0.8649525084736354,18.0,-8.256215226555791E7,252345.78348721808,1.0,0.0,1049794.0,256008.57048934905,52.24363685413827,58.193633133726735,0.0,0.0
12.818686968131594,16.15243658377084,4.0,2.0,19.0,264622.1491056981,108192.20205660607,0.8701437175900368,0.8649525084736354,18.0,-8.387439476555791E7,572327.1823052382,1.0,0.0,2362036.5,576019.2836010354,52.24363685413827,58.193633133726735,0.0,0.0
12.818686968131594,16.15243658377084,4.0,2.0,19.0,264622.1491056981,108192.20205660607,0.8701437175900368,0.8649525084736354,18.0,-8.518663726555791E7,892329.6060198992,1.0,0.0,3674279.0,896029.9967127217,52.24363685413827,58.193633133726735,0.0,0.0
12.818686968131594,16.15243658377084,4.0,2.0,19.0,264622.1491056981,108192.20205660607,0.8701437175900368,0.8649525084736354,18.0,-8.177480676555791E7,60505.95997728418,1.0,0.0,262448.5,64002.14262233726,52.24363685413827,58.193633133726735,4724073.0,1152038.5672020707
12.818686968131594,16.15243658377084,4.0,2.0,19.0,264622.1491056981,108192.20205660607,0.8701437175900368,0.8649525084736354,18.0,-8.308704926555791E7,380332.4237386922,1.0,0.0,1574691.0,384012.85573402356,52.24363685413827,58.193633133726735,4724073.0,1152038.5672020707
5.44717880086224,11.73384618688657,2.0,17.0,13.0,661648.8474534402,926191.8742509906,0.7025562795930204,0.1705541088267798,2.0,-3.58009259482646E7,8649.63703172654,1.0,0.0,0.0,0.0,76.63133656030472,16.28788290715737,1224514.0,1224768.0
5.44717880086224,11.73384618688657,2.0,17.0,13.0,661648.8474534402,926191.8742509906,0.7025562795930204,0.1705541088267798,2.0,-3.64131779482646E7,603732.3629682735,1.0,0.0,612257.0,612384.0,76.63133656030472,16.28788290715737,1224514.0,1224768.0
5.44717880086224,11.73384618688657,2.0,17.0,13.0,661648.8474534402,926191.8742509906,0.7025562795930204,0.1705541088267798,2.0,-3.70255304482646E7,1216011.8629682735,1.0,0.0,0.0,0.0,76.63133656030472,16.28788290715737,1224514.0,1224768.0
5.44717880086224,11.73384618688657,2.0,17.0,13.0,661648.8474534402,926191.8742509906,0.7025562795930204,0.1705541088267798,2.0,-3.64131614482646E7,603734.8629682735,1.0,0.0,612257.0,612384.0,76.63133656030472,16.28788290715737,1224514.0,1224768.0
5.44717880086224,11.73384618688657,2.0,17.0,13.0,661648.8474534402,926191.8742509906,0.7025562795930204,0.1705541088267798,2.0,-3.58008969482646E7,8648.63703172654,1.0,0.0,0.0,0.0,76.63133656030472,16.28788290715737,1224514.0,1224768.0
18.518023247386278,9.549145995780242,4.0,4.0,6.0,776929.0356127844,825190.008165201,0.5529700814269065,0.9633999589296455,2.0,-2.158719200024055E7,2.158898281357974E7,0.5,0.5,0.0,0.0,80.89328620485716,35.76198506131839,1462562.0,1525057.1895414283
18.518023247386278,9.549145995780242,4.0,4.0,6.0,776929.0356127844,825190.008165201,0.5529700814269065,0.9633999589296455,2.0,-2.231847300024055E7,2.232133502889431E7,0.5,0.5,731281.0,762528.5947707142,80.89328620485716,35.76198506131839,1462562.0,1525057.1895414283
18.518023247386278,9.549145995780242,4.0,4.0,6.0,776929.0356127844,825190.008165201,0.5529700814269065,0.9633999589296455,2.0,-2.158719200024055E7,2.158898281357974E7,0.5,0.5,0.0,0.0,80.89328620485716,35.76198506131839,1462562.0,1525057.1895414283
18.518023247386278,9.549145995780242,4.0,4.0,6.0,776929.0356127844,825190.008165201,0.5529700814269065,0.9633999589296455,2.0,-2.231847300024055E7,2.232133502889431E7,0.5,0.5,731281.0,762528.5947707142,80.89328620485716,35.76198506131839,1462562.0,1525057.1895414283
18.518023247386278,9.549145995780242,4.0,4.0,6.0,776929.0356127844,825190.008165201,0.5529700814269065,0.9633999589296455,2.0,-2.158719200024055E7,2.158898281357974E7,0.5,0.5,0.0,0.0,80.89328620485716,35.76198506131839,1462562.0,1525057.1895414283
