const_itersMu,const_itersSigma,const_number,const_produced,const_required,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.063410793107144E7,7.170796535555603E7,0.2,0.4000000000000001,643834.8,1287669.6,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-3.9990273131071426E7,7.04279682785291E7,0.2,0.4000000000000001,0.0,0.0,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.0741413731071435E7,7.192132483256242E7,0.2,0.4000000000000001,751140.6,1502281.1999999997,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.009757893107144E7,7.064128175799602E7,0.2,0.4000000000000001,107305.8,214611.59999999998,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.084871953107143E7,7.213469173834464E7,0.2,0.4000000000000001,858446.4,1716892.7999999998,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.0204884731071435E7,7.08546030774386E7,0.2,0.4000000000000001,214611.6,429223.19999999995,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.095602533107143E7,7.234806600717644E7,0.2,0.4000000000000001,965752.2,1931504.3999999997,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.031219053107143E7,7.106793216625816E7,0.2,0.4000000000000001,321917.4,643834.8,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.1063331131071426E7,7.256144757410249E7,0.2,0.4000000000000001,1073058.0,2146116.0,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.041949633107143E7,7.12812689546986E7,0.2,0.4000000000000001,429223.2,858446.3999999999,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.117063693107144E7,7.2774836374927E7,0.2,0.4000000000000001,1180363.8,2360727.6,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.0526802131071426E7,7.149461337383395E7,0.2,0.4000000000000001,536529.0,1073058.0,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.1277942731071435E7,7.298823234620275E7,0.2,0.4000000000000001,1287669.6,2575339.2,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.063410793107144E7,7.170796535555603E7,0.2,0.4000000000000001,643834.8,1287669.6,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-3.9990273131071426E7,7.04279682785291E7,0.2,0.4000000000000001,0.0,0.0,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.0741413731071435E7,7.192132483256242E7,0.2,0.4000000000000001,751140.6,1502281.1999999997,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.009757893107144E7,7.064128175799602E7,0.2,0.4000000000000001,107305.8,214611.59999999998,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.084871953107143E7,7.213469173834464E7,0.2,0.4000000000000001,858446.4,1716892.7999999998,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.0204884731071435E7,7.08546030774386E7,0.2,0.4000000000000001,214611.6,429223.19999999995,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.095602533107143E7,7.234806600717644E7,0.2,0.4000000000000001,965752.2,1931504.3999999997,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.031219053107143E7,7.106793216625816E7,0.2,0.4000000000000001,321917.4,643834.8,49.17596128580881,72.45675087025988,1394975.4,2789950.8
16.856496863926182,13.344440637293378,5.0,18.0,18.0,491316.1777491626,166048.97554000735,13.0,-4.1063331131071426E7,7.256144757410249E7,0.2,0.4000000000000001,1073058.0,2146116.0,49.17596128580881,72.45675087025988,1394975.4,2789950.8
