const_buyBeef,const_buyBread,const_buyFlour,const_buyFuel,const_buyLand,const_buyMu,const_buyOil,const_buySigma,const_buyWheat,const_consumeBeef,const_consumeBread,const_consumeFlour,const_consumeFuel,const_consumeMu,const_consumeOil,const_consumeSigma,const_consumeWheat,const_enjoyBeefMu,const_enjoyBeefSigma,const_enjoyBreadMu,const_enjoyBreadSigma,const_enjoyFlourMu,const_enjoyFlourSigma,const_enjoyFuelMu,const_enjoyFuelSigma,const_enjoyOilMu,const_enjoyOilSigma,const_enjoyWheatMu,const_enjoyWheatSigma,const_femaleBonusSalMu,const_femaleBonusSalSigma,const_femaleEduMu,const_femaleEduSigma,const_genderMu,const_genderSigma,const_maleBonusSalMu,const_maleBonusSalSigma,const_maleEduMu,const_maleEduSigma,const_number,var_capitalMu,var_capitalSigma,var_happinessMu,var_happinessSigma,var_salaryMu,var_salarySigma,var_total_value_destroyedMu,var_total_value_destroyedSigma
0.838434811740449,0.47590050557680463,0.48066978914900993,0.5797362687686004,0.5153564643463839,3.463121549106906,0.5061883143396876,2.5678004227754494,0.1963038574164213,0.1768270412420887,0.21376146150490305,0.9377620472365908,0.24052732552803913,1.8825426666387326,0.6902368343122213,7.048625463682363,0.21282231157727205,319.2815023770592,710.5332453820319,817.0808492145038,178.67184288642358,992.9527167438793,175.9310192036948,134.58425513360018,203.91792805993515,490.12065560443676,838.9520505481356,400.78827059193725,399.2625134619995,478.7321820863856,569.9408002479512,4.155147821591015,0.076712839635803,0.544230866702253,0.056741156017726,917.1382634068261,790.0212339719261,1.585282628086544,9.835824011101135,787.0,2415.9688086294154,5708.257543995218,60.087543415736825,38.10371707970877,30827.39709751094,317801.0544935936,83.23193593250997,27.607688847790154
0.838434811740449,0.47590050557680463,0.48066978914900993,0.5797362687686004,0.5153564643463839,3.463121549106906,0.5061883143396876,2.5678004227754494,0.1963038574164213,0.1768270412420887,0.21376146150490305,0.9377620472365908,0.24052732552803913,1.8825426666387326,0.6902368343122213,7.048625463682363,0.21282231157727205,319.2815023770592,710.5332453820319,817.0808492145038,178.67184288642358,992.9527167438793,175.9310192036948,134.58425513360018,203.91792805993515,490.12065560443676,838.9520505481356,400.78827059193725,399.2625134619995,478.7321820863856,569.9408002479512,4.155147821591015,0.076712839635803,0.544230866702253,0.056741156017726,917.1382634068261,790.0212339719261,1.585282628086544,9.835824011101135,787.0,8975564.73119746,4707901.3287853,-13066.331770434323,13231.001771883877,743408.749682338,391633.3682712264,83.23193593250997,27.607688847790154
0.838434811740449,0.47590050557680463,0.48066978914900993,0.5797362687686004,0.5153564643463839,3.463121549106906,0.5061883143396876,2.5678004227754494,0.1963038574164213,0.1768270412420887,0.21376146150490305,0.9377620472365908,0.24052732552803913,1.8825426666387326,0.6902368343122213,7.048625463682363,0.21282231157727205,319.2815023770592,710.5332453820319,817.0808492145038,178.67184288642358,992.9527167438793,175.9310192036948,134.58425513360018,203.91792805993515,490.12065560443676,838.9520505481356,400.78827059193725,399.2625134619995,478.7321820863856,569.9408002479512,4.155147821591015,0.076712839635803,0.544230866702253,0.056741156017726,917.1382634068261,790.0212339719261,1.585282628086544,9.835824011101135,787.0,2.3795825019634582E7,1.248227757764472E7,-19223.95692926532,16603.390938702792,743408.749682338,391633.3682712264,-22824.884802068762,504629.81056594546
0.838434811740449,0.47590050557680463,0.48066978914900993,0.5797362687686004,0.5153564643463839,3.463121549106906,0.5061883143396876,2.5678004227754494,0.1963038574164213,0.1768270412420887,0.21376146150490305,0.9377620472365908,0.24052732552803913,1.8825426666387326,0.6902368343122213,7.048625463682363,0.21282231157727205,319.2815023770592,710.5332453820319,817.0808492145038,178.67184288642358,992.9527167438793,175.9310192036948,134.58425513360018,203.91792805993515,490.12065560443676,838.9520505481356,400.78827059193725,399.2625134619995,478.7321820863856,569.9408002479512,4.155147821591015,0.076712839635803,0.544230866702253,0.056741156017726,917.1382634068261,790.0212339719261,1.585282628086544,9.835824011101135,787.0,3.8606237973891184E7,2.023836856503855E7,-21655.705340955312,18961.4212589016,743408.749682338,391633.3682712264,-149180.8377197581,2044424.2328613193
0.838434811740449,0.47590050557680463,0.48066978914900993,0.5797362687686004,0.5153564643463839,3.463121549106906,0.5061883143396876,2.5678004227754494,0.1963038574164213,0.1768270412420887,0.21376146150490305,0.9377620472365908,0.24052732552803913,1.8825426666387326,0.6902368343122213,7.048625463682363,0.21282231157727205,319.2815023770592,710.5332453820319,817.0808492145038,178.67184288642358,992.9527167438793,175.9310192036948,134.58425513360018,203.91792805993515,490.12065560443676,838.9520505481356,400.78827059193725,399.2625134619995,478.7321820863856,569.9408002479512,4.155147821591015,0.076712839635803,0.544230866702253,0.056741156017726,917.1382634068261,790.0212339719261,1.585282628086544,9.835824011101135,787.0,5.3388430890028484E7,2.7971413531928334E7,-23722.371160523293,20589.906842829136,743408.749682338,391633.3682712264,-109000.84003422271,2160272.719650107
0.838434811740449,0.47590050557680463,0.48066978914900993,0.5797362687686004,0.5153564643463839,3.463121549106906,0.5061883143396876,2.5678004227754494,0.1963038574164213,0.1768270412420887,0.21376146150490305,0.9377620472365908,0.24052732552803913,1.8825426666387326,0.6902368343122213,7.048625463682363,0.21282231157727205,319.2815023770592,710.5332453820319,817.0808492145038,178.67184288642358,992.9527167438793,175.9310192036948,134.58425513360018,203.91792805993515,490.12065560443676,838.9520505481356,400.78827059193725,399.2625134619995,478.7321820863856,569.9408002479512,4.155147821591015,0.076712839635803,0.544230866702253,0.056741156017726,917.1382634068261,790.0212339719261,1.585282628086544,9.835824011101135,787.0,6.819884384809698E7,3.573796303575651E7,-25026.982342225932,22582.675474506326,743408.749682338,391633.3682712264,-50414.62403789779,2324124.4425814385
0.838434811740449,0.47590050557680463,0.48066978914900993,0.5797362687686004,0.5153564643463839,3.463121549106906,0.5061883143396876,2.5678004227754494,0.1963038574164213,0.1768270412420887,0.21376146150490305,0.9377620472365908,0.24052732552803913,1.8825426666387326,0.6902368343122213,7.048625463682363,0.21282231157727205,319.2815023770592,710.5332453820319,817.0808492145038,178.67184288642358,992.9527167438793,175.9310192036948,134.58425513360018,203.91792805993515,490.12065560443676,838.9520505481356,400.78827059193725,399.2625134619995,478.7321820863856,569.9408002479512,4.155147821591015,0.076712839635803,0.544230866702253,0.056741156017726,917.1382634068261,790.0212339719261,1.585282628086544,9.835824011101135,787.0,8.298103676169305E7,4.347163726754405E7,-25259.84384159064,22777.62809510752,743408.749682338,391633.3682712264,-72715.96323729419,2317286.624562309
0.838434811740449,0.47590050557680463,0.48066978914900993,0.5797362687686004,0.5153564643463839,3.463121549106906,0.5061883143396876,2.5678004227754494,0.1963038574164213,0.1768270412420887,0.21376146150490305,0.9377620472365908,0.24052732552803913,1.8825426666387326,0.6902368343122213,7.048625463682363,0.21282231157727205,319.2815023770592,710.5332453820319,817.0808492145038,178.67184288642358,992.9527167438793,175.9310192036948,134.58425513360018,203.91792805993515,490.12065560443676,838.9520505481356,400.78827059193725,399.2625134619995,478.7321820863856,569.9408002479512,4.155147821591015,0.076712839635803,0.544230866702253,0.056741156017726,917.1382634068261,790.0212339719261,1.585282628086544,9.835824011101135,787.0,9.779144971849105E7,5.122931812201181E7,-26366.83875899849,22957.459574599037,743408.749682338,391633.3682712264,41708.10275121998,2479667.2541577527
0.838434811740449,0.47590050557680463,0.48066978914900993,0.5797362687686004,0.5153564643463839,3.463121549106906,0.5061883143396876,2.5678004227754494,0.1963038574164213,0.1768270412420887,0.21376146150490305,0.9377620472365908,0.24052732552803913,1.8825426666387326,0.6902368343122213,7.048625463682363,0.21282231157727205,319.2815023770592,710.5332453820319,817.0808492145038,178.67184288642358,992.9527167438793,175.9310192036948,134.58425513360018,203.91792805993515,490.12065560443676,838.9520505481356,400.78827059193725,399.2625134619995,478.7321820863856,569.9408002479512,4.155147821591015,0.076712839635803,0.544230866702253,0.056741156017726,917.1382634068261,790.0212339719261,1.585282628086544,9.835824011101135,787.0,1.1256379530171815E8,5.894876428962952E7,-27561.852736126853,24121.91504485808,743408.749682338,391633.3682712264,60717.083952527806,2667794.138290253
0.838434811740449,0.47590050557680463,0.48066978914900993,0.5797362687686004,0.5153564643463839,3.463121549106906,0.5061883143396876,2.5678004227754494,0.1963038574164213,0.1768270412420887,0.21376146150490305,0.9377620472365908,0.24052732552803913,1.8825426666387326,0.6902368343122213,7.048625463682363,0.21282231157727205,319.2815023770592,710.5332453820319,817.0808492145038,178.67184288642358,992.9527167438793,175.9310192036948,134.58425513360018,203.91792805993515,490.12065560443676,838.9520505481356,400.78827059193725,399.2625134619995,478.7321820863856,569.9408002479512,4.155147821591015,0.076712839635803,0.544230866702253,0.056741156017726,917.1382634068261,790.0212339719261,1.585282628086544,9.835824011101135,787.0,1.2734598821150242E8,6.667677254224289E7,-28190.04968657155,25400.97749538959,743408.749682338,391633.3682712264,151617.7826972143,2480916.1738486784
